TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,237.6,230.05,231.85,234.04,94544,2025-08-08
21STCENMGM,EQ,58.49,56.33,56.55,57.48,3888,2025-08-08
360ONE,EQ,1070.0,1040.0,1042.8,1065.4,563345,2025-08-08
GOLD360,EQ,100.05,99.0,100.05,99.5,5911,2025-08-08
SILVER360,EQ,117.0,113.07,114.52,113.43,3393,2025-08-08
3IINFOLTD,EQ,23.22,22.6,22.79,23.0,162215,2025-08-08
3MINDIA,EQ,32095.0,31220.0,31615.0,32000.0,11161,2025-08-08
3PLAND,EQ,51.0,45.5,45.99,46.73,43871,2025-08-08
5PAISA,EQ,379.95,362.35,369.3,367.6,11903,2025-08-08
63MOONS,EQ,956.1,908.0,913.3,944.7,108573,2025-08-08
AAATECH,EQ,89.0,86.02,87.79,87.23,11743,2025-08-08
AADHARHFC,EQ,509.15,500.2,503.8,505.3,473098,2025-08-08
AARON,EQ,465.95,452.0,454.0,464.35,13223,2025-08-08
AARTECH,EQ,63.9,62.04,62.75,61.77,26001,2025-08-08
AARTIDRUGS,EQ,508.05,487.5,491.75,506.2,107902,2025-08-08
AARTIIND,EQ,383.45,373.0,375.1,378.45,798438,2025-08-08
AARTIPHARM,EQ,855.05,830.0,846.25,837.45,203340,2025-08-08
AARVI,EQ,103.49,100.25,100.49,101.81,11880,2025-08-08
AAVAS,EQ,1723.9,1665.0,1711.7,1682.6,240874,2025-08-08
ABAN,EQ,44.0,42.94,43.08,43.85,38754,2025-08-08
AFSL,EQ,236.0,220.0,221.53,220.21,42443,2025-08-08
ABB,EQ,5143.5,5005.5,5022.0,5118.5,348746,2025-08-08
ABBOTINDIA,EQ,32990.0,32600.0,32845.0,32720.0,3019,2025-08-08
ACC,EQ,1823.9,1780.6,1788.2,1817.8,182910,2025-08-08
ACCELYA,EQ,1400.0,1376.6,1394.0,1381.6,4061,2025-08-08
ACCURACY,EQ,7.25,6.94,7.19,6.9,253283,2025-08-08
ACEINTEG,EQ,24.89,23.82,24.13,24.11,1820,2025-08-08
ACMESOLAR,EQ,278.4,268.45,270.9,276.8,492465,2025-08-08
ACE,EQ,1115.0,1072.4,1078.1,1104.9,119283,2025-08-08
ACUTAAS,EQ,1304.0,1273.9,1280.7,1294.8,119572,2025-08-08
ADANIENSOL,EQ,806.35,786.4,790.15,794.6,7822530,2025-08-08
ADANIENT,EQ,2260.9,2164.8,2178.1,2249.8,2552736,2025-08-08
ADANIGREEN,EQ,946.65,909.05,914.05,936.7,2051171,2025-08-08
ADANIPORTS,EQ,1356.9,1317.7,1325.0,1345.4,1561061,2025-08-08
ADANIPOWER,EQ,583.3,574.0,576.9,578.95,2568412,2025-08-08
ATGL,EQ,598.95,582.0,584.6,591.85,434493,2025-08-08
ADFFOODS,EQ,234.7,227.73,230.78,228.29,88409,2025-08-08
ABSLAMC,EQ,863.5,845.0,848.85,855.05,206595,2025-08-08
ABCAPITAL,EQ,280.15,270.3,271.8,278.15,2495038,2025-08-08
ABFRL,EQ,76.19,73.65,74.19,76.12,3970094,2025-08-08
ABLBL,EQ,137.9,131.5,132.14,135.43,968473,2025-08-08
BIRLAMONEY,EQ,175.0,168.1,169.08,173.0,56570,2025-08-08
ABREL,EQ,1892.9,1848.3,1865.9,1873.9,52421,2025-08-08
CPPLUS,EQ,1224.0,1071.05,1090.85,1134.3,3019630,2025-08-08
AVL,EQ,422.65,411.85,419.9,415.4,149410,2025-08-08
BSLGOLDETF,EQ,89.55,88.76,89.54,88.69,269475,2025-08-08
BSLNIFTY,EQ,28.8,28.1,28.25,28.48,224476,2025-08-08
ADOR,EQ,1027.5,991.1,1013.15,999.95,10069,2025-08-08
ADROITINFO,EQ,11.95,10.48,11.32,10.66,826205,2025-08-08
ADVENZYMES,EQ,315.7,301.8,304.65,312.1,170527,2025-08-08
ADVANIHOTR,EQ,58.59,56.13,56.77,57.89,39624,2025-08-08
AEGISLOG,EQ,729.6,710.55,712.8,721.35,158072,2025-08-08
AEGISVOPAK,EQ,249.99,234.75,246.87,240.78,1050486,2025-08-08
AEROENTER,EQ,98.98,95.71,96.5,96.29,142601,2025-08-08
AEROFLEX,EQ,181.94,171.4,173.42,177.76,991095,2025-08-08
AETHER,EQ,748.95,730.7,734.05,748.35,79862,2025-08-08
AFCONS,EQ,414.9,404.2,406.65,408.05,589400,2025-08-08
AFFLE,EQ,1984.0,1930.0,1969.9,1949.9,360771,2025-08-08
AFFORDABLE,EQ,407.25,400.05,404.65,401.75,9222,2025-08-08
AGARIND,EQ,959.55,939.0,945.3,949.55,11616,2025-08-08
AGI,EQ,938.2,911.5,919.55,926.65,84609,2025-08-08
AGIIL,EQ,1075.0,1056.0,1060.2,1063.4,21514,2025-08-08
AGRITECH,EQ,143.5,139.0,140.2,141.34,1618,2025-08-08
AHLADA,EQ,65.6,63.01,63.53,64.95,20857,2025-08-08
AHLUCONT,EQ,975.8,941.6,958.9,964.9,22181,2025-08-08
AIAENG,EQ,3163.0,3070.0,3088.6,3150.0,48427,2025-08-08
GOLDTECH,EQ,72.74,70.0,71.29,71.27,34747,2025-08-08
AIRAN,EQ,26.84,26.11,26.24,26.47,47894,2025-08-08
AIROLAM,EQ,108.17,104.0,106.45,106.56,1679,2025-08-08
AJANTPHARM,EQ,2635.0,2574.8,2605.5,2619.1,53989,2025-08-08
AJAXENGG,EQ,700.05,666.0,689.85,678.65,298720,2025-08-08
AJMERA,EQ,875.95,850.0,854.85,871.7,40890,2025-08-08
AJOONI,EQ,5.37,5.25,5.3,5.27,151903,2025-08-08
AKASH,EQ,27.37,26.76,26.76,26.71,1188,2025-08-08
AKG,EQ,12.94,12.16,12.52,12.77,15784,2025-08-08
AFIL,EQ,7.2,6.91,6.95,7.05,529264,2025-08-08
AKSHOPTFBR,EQ,8.42,7.92,8.04,8.12,155239,2025-08-08
AKSHAR,EQ,0.53,0.51,0.52,0.52,1588167,2025-08-08
AKSHARCHEM,EQ,263.25,257.4,261.7,258.45,2003,2025-08-08
AKUMS,EQ,495.0,477.35,480.35,490.8,187899,2025-08-08
AKZOINDIA,EQ,3680.0,3591.0,3644.6,3624.9,80812,2025-08-08
ALANKIT,EQ,15.19,14.73,14.97,14.88,237115,2025-08-08
ALBERTDAVD,EQ,814.45,791.0,798.35,811.35,4824,2025-08-08
ALEMBICLTD,EQ,108.51,106.5,106.69,108.54,223032,2025-08-08
APLLTD,EQ,950.3,935.0,936.2,950.35,32246,2025-08-08
ALICON,EQ,861.0,815.0,820.05,861.3,8950,2025-08-08
ALIVUS,EQ,947.8,925.1,934.8,936.4,195379,2025-08-08
ALKALI,EQ,89.89,83.86,86.93,87.24,16944,2025-08-08
ALKEM,EQ,4872.5,4750.0,4764.0,4872.0,45812,2025-08-08
ALKYLAMINE,EQ,2137.9,2055.6,2064.1,2108.3,29696,2025-08-08
ACLGATI,EQ,63.87,62.6,62.84,63.02,75310,2025-08-08
ALLCARGO,EQ,35.59,34.45,34.83,34.93,2870786,2025-08-08
ATL,EQ,30.32,29.6,30.01,29.64,176735,2025-08-08
ALLDIGI,EQ,1057.95,1036.0,1047.3,1070.6,21950,2025-08-08
ABDL,EQ,505.9,492.4,496.4,504.25,252531,2025-08-08
ADSL,EQ,171.31,164.0,165.49,171.1,173936,2025-08-08
ALMONDZ,EQ,21.55,20.61,20.82,21.03,76496,2025-08-08
ALOKINDS,EQ,18.39,17.97,18.08,18.07,7475566,2025-08-08
ALPA,EQ,98.34,94.05,96.25,96.09,9562,2025-08-08
ALPHAGEO,EQ,254.95,240.8,248.85,237.15,13774,2025-08-08
ARE&M,EQ,941.8,925.6,934.9,937.25,364447,2025-08-08
AMBER,EQ,7786.0,7278.5,7354.5,7729.5,332197,2025-08-08
AMBICAAGAR,EQ,27.28,26.4,26.82,26.89,16588,2025-08-08
AMBIKCO,EQ,1473.7,1375.0,1387.0,1450.5,28153,2025-08-08
AMBUJACEM,EQ,595.85,578.0,580.0,592.35,1252179,2025-08-08
AMDIND,EQ,51.2,50.38,50.79,50.38,1958,2025-08-08
AMNPLST,EQ,217.9,210.55,214.02,212.82,5212,2025-08-08
AMJLAND,EQ,58.42,55.35,56.26,56.5,37520,2025-08-08
AMRUTANJAN,EQ,666.7,653.6,656.25,666.7,5751,2025-08-08
ANANDRATHI,EQ,2612.0,2540.0,2587.8,2599.1,76076,2025-08-08
ANANTRAJ,EQ,549.45,531.4,533.95,546.6,817938,2025-08-08
ACL,EQ,64.7,61.92,62.77,62.99,7735,2025-08-08
ANDHRAPAP,EQ,77.11,75.0,75.95,76.83,101353,2025-08-08
ANDHRSUGAR,EQ,78.9,74.72,78.45,74.72,222821,2025-08-08
ANGELONE,EQ,2652.7,2540.8,2552.6,2642.0,537255,2025-08-08
ANIKINDS,EQ,98.39,92.15,95.25,96.24,7760,2025-08-08
ANMOL,EQ,15.2,14.65,14.79,14.91,44905,2025-08-08
ANTGRAPHIC,EQ,1.23,1.14,1.16,1.18,147931,2025-08-08
ANTHEM,EQ,755.5,726.4,729.6,749.65,676488,2025-08-08
AWHCL,EQ,623.9,582.3,606.35,588.25,136823,2025-08-08
ANUHPHR,EQ,92.9,89.9,90.92,90.45,61331,2025-08-08
ANURAS,EQ,1124.4,1108.0,1120.5,1127.3,102593,2025-08-08
AONELIQUID,EQ,1020.39,1019.95,1020.37,1019.94,11498,2025-08-08
AONENIFTY,EQ,10.05,9.92,9.95,10.02,429175,2025-08-08
AONETOTAL,EQ,11.78,11.35,11.37,11.5,335210,2025-08-08
APARINDS,EQ,8767.0,8560.0,8696.5,8689.0,55841,2025-08-08
APCOTEXIND,EQ,419.0,402.55,406.6,400.95,10945,2025-08-08
APEX,EQ,225.69,218.79,222.98,219.92,40657,2025-08-08
APLAPOLLO,EQ,1607.5,1575.0,1582.6,1595.2,257517,2025-08-08
APOLLOHOSP,EQ,7198.5,7066.0,7084.5,7170.0,327102,2025-08-08
APOLLO,EQ,180.86,175.05,177.27,179.19,2308748,2025-08-08
APOLLOPIPE,EQ,404.9,387.55,388.8,403.6,59145,2025-08-08
APOLSINHOT,EQ,1347.0,1315.0,1320.9,1324.8,452,2025-08-08
APOLLOTYRE,EQ,437.8,421.0,434.2,436.25,519716,2025-08-08
APTUS,EQ,341.9,333.15,334.75,339.7,365586,2025-08-08
ACI,EQ,637.95,613.0,620.5,627.3,235198,2025-08-08
ARCHIDPLY,EQ,105.34,98.01,100.31,103.87,24276,2025-08-08
ARFIN,EQ,37.19,35.5,36.76,35.86,61780,2025-08-08
ARIES,EQ,393.85,375.0,379.1,390.7,44034,2025-08-08
ARIHANTCAP,EQ,99.2,95.6,96.45,97.03,259887,2025-08-08
ARIHANTSUP,EQ,421.45,414.95,415.95,420.6,22539,2025-08-08
ARISINFRA,EQ,152.5,144.0,144.75,149.85,322249,2025-08-08
ARKADE,EQ,186.85,181.0,184.06,182.2,996685,2025-08-08
ARMANFIN,EQ,1545.4,1478.0,1482.1,1529.0,21773,2025-08-08
AROGRANITE,EQ,38.59,37.31,37.62,38.19,23988,2025-08-08
ARROWGREEN,EQ,766.0,741.0,749.05,767.55,12077,2025-08-08
ARTEMISMED,EQ,245.9,240.0,240.99,242.18,31977,2025-08-08
ARVEE,EQ,172.39,168.29,170.99,169.13,53,2025-08-08
ARVINDFASN,EQ,528.3,506.55,512.55,522.9,198528,2025-08-08
ARVIND,EQ,306.55,295.85,298.8,301.5,867607,2025-08-08
ARVSMART,EQ,615.0,590.5,600.85,610.7,38657,2025-08-08
ASAHIINDIA,EQ,835.25,820.25,826.0,835.85,83100,2025-08-08
ASHAPURMIN,EQ,537.0,519.4,526.75,519.85,318777,2025-08-08
ASHIANA,EQ,315.8,310.0,313.25,310.3,23693,2025-08-08
ASHOKLEY,EQ,120.39,115.1,115.42,119.81,10860600,2025-08-08
ASHOKA,EQ,194.8,190.0,192.05,193.72,374541,2025-08-08
ASHOKAMET,EQ,18.58,17.5,17.57,18.33,165589,2025-08-08
ASIANENE,EQ,354.7,335.05,344.7,338.65,298124,2025-08-08
AHLEAST,EQ,152.0,147.0,151.22,149.73,2706,2025-08-08
ASIANHOTNR,EQ,303.05,287.25,303.05,288.65,15844,2025-08-08
ASIANPAINT,EQ,2511.7,2468.5,2475.6,2506.5,1178226,2025-08-08
ASKAUTOLTD,EQ,474.95,462.0,467.0,468.85,204929,2025-08-08
ASPINWALL,EQ,282.0,262.3,264.75,275.25,1998,2025-08-08
ASALCBR,EQ,1047.0,1018.4,1028.8,1033.6,38079,2025-08-08
ASTEC,EQ,843.45,796.1,803.65,830.55,17040,2025-08-08
ASTERDM,EQ,599.9,573.55,580.45,594.6,694879,2025-08-08
ASTRAMICRO,EQ,976.85,951.0,955.05,970.8,155076,2025-08-08
ASTRAL,EQ,1413.7,1360.9,1375.8,1415.9,701093,2025-08-08
ASTRAZEN,EQ,8888.0,8661.0,8784.5,8723.5,15302,2025-08-08
ASTRON,EQ,15.19,13.94,14.06,14.3,10727,2025-08-08
ATAM,EQ,93.5,89.81,90.53,91.47,14391,2025-08-08
ATHERENERG,EQ,433.55,398.05,426.35,398.05,7331171,2025-08-08
ATLANTAA,EQ,37.25,33.71,34.35,34.95,203720,2025-08-08
ATULAUTO,EQ,448.65,430.15,434.95,445.15,58381,2025-08-08
ATUL,EQ,6672.0,6590.5,6628.5,6630.5,40856,2025-08-08
