TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,182.0,178.2,179.01,180.07,90742,2026-01-23
21STCENMGM,EQ,41.0,39.58,39.58,40.38,1301,2026-01-23
360ONE,EQ,1134.1,1100.2,1112.3,1106.3,1476232,2026-01-23
GOLD360,EQ,153.65,148.35,151.5,145.25,174913,2026-01-23
SILVER360,EQ,331.42,292.66,307.17,282.86,338696,2026-01-23
3IINFOLTD,EQ,15.0,14.7,14.86,14.91,228847,2026-01-23
3MINDIA,EQ,34100.0,33225.0,33315.0,33900.0,1691,2026-01-23
3PLAND,EQ,36.8,34.8,35.03,35.13,1942,2026-01-23
5PAISA,EQ,356.45,334.0,337.2,353.6,73935,2026-01-23
63MOONS,EQ,623.15,585.2,589.8,617.25,121901,2026-01-23
ABCOTS,EQ,414.0,395.6,408.6,407.8,19539,2026-01-23
ABINFRA,EQ,19.0,17.9,17.99,18.64,444978,2026-01-23
A2ZINFRA,EQ,14.82,13.99,14.2,14.12,285825,2026-01-23
AADHARHFC,EQ,472.0,466.1,468.4,470.05,261668,2026-01-23
AAKASH,EQ,8.23,7.72,7.9,7.88,65532,2026-01-23
AAREYDRUGS,EQ,68.8,65.25,68.77,65.53,257600,2026-01-23
AARON,EQ,157.25,152.0,155.53,154.96,7164,2026-01-23
AARTECH,EQ,48.4,45.72,46.3,47.47,50936,2026-01-23
AARTIDRUGS,EQ,378.5,366.2,370.05,375.7,102127,2026-01-23
AARTIIND,EQ,357.75,345.3,352.8,346.45,926961,2026-01-23
AARTIPHARM,EQ,778.75,755.35,768.7,760.15,277301,2026-01-23
AARTISURF,EQ,434.0,393.0,405.75,434.6,26327,2026-01-23
AARVI,EQ,122.48,118.51,118.73,121.55,6733,2026-01-23
AAVAS,EQ,1512.8,1453.5,1479.5,1462.8,227896,2026-01-23
AFSL,EQ,202.23,201.0,201.01,201.0,11916,2026-01-23
ABB,EQ,4775.0,4668.5,4694.5,4755.5,114255,2026-01-23
ABBOTINDIA,EQ,28100.0,27555.0,27780.0,27725.0,3524,2026-01-23
ABMINTLLTD,EQ,38.38,35.7,35.7,35.61,530,2026-01-23
ACC,EQ,1729.0,1663.9,1669.1,1728.2,291265,2026-01-23
ACCELYA,EQ,1347.9,1314.0,1318.2,1336.8,6248,2026-01-23
ACCURACY,EQ,5.16,4.86,4.97,4.86,137169,2026-01-23
ACEINTEG,EQ,20.69,19.1,19.3,19.89,3794,2026-01-23
ACMESOLAR,EQ,208.86,198.51,198.96,206.75,336073,2026-01-23
ACE,EQ,814.75,788.0,791.35,806.95,191227,2026-01-23
ACUTAAS,EQ,1674.0,1636.6,1653.4,1644.4,206857,2026-01-23
ADANIENSOL,EQ,925.0,803.1,812.7,924.8,7623697,2026-01-23
ADANIENT,EQ,2082.5,1848.0,1864.2,2086.4,7492631,2026-01-23
ADANIGREEN,EQ,909.0,765.0,772.8,904.3,22973223,2026-01-23
ADANIPORTS,EQ,1417.0,1292.0,1308.4,1414.2,6380222,2026-01-23
ADANIPOWER,EQ,142.9,128.1,132.96,140.92,52434571,2026-01-23
ATGL,EQ,550.65,507.05,517.45,548.0,2182806,2026-01-23
ADFFOODS,EQ,184.0,175.05,176.54,183.72,46428,2026-01-23
ABSLAMC,EQ,827.5,774.85,780.5,774.25,1306938,2026-01-23
ABCAPITAL,EQ,358.0,344.3,347.45,354.5,3892734,2026-01-23
ABFRL,EQ,64.18,61.2,61.64,63.69,7741505,2026-01-23
ABLBL,EQ,106.95,102.25,103.52,106.5,2192555,2026-01-23
BIRLAMONEY,EQ,124.18,115.75,117.41,122.66,68293,2026-01-23
ABREL,EQ,1362.7,1280.0,1288.6,1346.0,240373,2026-01-23
CPPLUS,EQ,1440.9,1380.0,1395.0,1430.4,84820,2026-01-23
AVL,EQ,485.0,473.85,481.75,480.7,62178,2026-01-23
BSLGOLDETF,EQ,141.96,134.3,135.83,133.08,2542417,2026-01-23
BSLNIFTY,EQ,30.19,29.17,29.2,29.46,332777,2026-01-23
ADOR,EQ,1044.0,1000.0,1002.3,1031.8,10023,2026-01-23
ADROITINFO,EQ,10.05,9.58,9.66,9.91,24610,2026-01-23
ADVAIT,EQ,1445.9,1377.0,1385.3,1432.7,27712,2026-01-23
ADVANCE,EQ,136.76,127.15,128.4,133.89,326468,2026-01-23
ADVENZYMES,EQ,275.1,266.35,268.4,271.95,102371,2026-01-23
ADVANIHOTR,EQ,65.5,60.15,62.14,60.09,500871,2026-01-23
ADVENTHTL,EQ,192.78,168.41,175.8,191.66,689007,2026-01-23
AEGISLOG,EQ,660.05,644.15,651.35,658.4,505613,2026-01-23
AEGISVOPAK,EQ,207.04,199.84,201.22,205.41,304743,2026-01-23
AEQUS,EQ,137.59,132.76,134.53,134.14,693887,2026-01-23
AEROENTER,EQ,88.6,79.0,79.71,86.13,394362,2026-01-23
AEROFLEX,EQ,168.3,158.0,158.8,165.62,460247,2026-01-23
AERONEU,EQ,71.99,69.05,69.68,70.49,19016,2026-01-23
AETHER,EQ,980.0,949.4,968.35,979.35,152706,2026-01-23
AFCONS,EQ,349.4,331.25,340.4,345.65,294504,2026-01-23
AFFLE,EQ,1612.6,1573.0,1579.8,1609.4,139683,2026-01-23
AFFORDABLE,EQ,174.51,161.71,164.44,166.71,24061,2026-01-23
AGARIND,EQ,695.0,668.0,672.5,696.45,9930,2026-01-23
AGI,EQ,684.7,653.0,659.45,661.35,84636,2026-01-23
AGIIL,EQ,255.95,250.0,250.9,250.9,337121,2026-01-23
AGROPHOS,EQ,38.47,36.06,36.31,37.26,11951,2026-01-23
AHLADA,EQ,52.85,50.6,50.76,51.04,21080,2026-01-23
AHLUCONT,EQ,891.0,821.3,830.95,874.65,61094,2026-01-23
AIAENG,EQ,3785.3,3706.5,3729.9,3758.2,58062,2026-01-23
GOLDTECH,EQ,46.3,39.97,42.12,45.33,113132,2026-01-23
AIRAN,EQ,14.84,13.66,13.79,14.6,133327,2026-01-23
AIROLAM,EQ,94.87,86.31,89.6,90.49,1853,2026-01-23
AJANTPHARM,EQ,2717.4,2672.1,2699.6,2717.6,73196,2026-01-23
AJAXENGG,EQ,509.9,473.25,486.75,506.55,328872,2026-01-23
AJMERA,EQ,153.7,147.0,148.4,150.95,218950,2026-01-23
AJOONI,EQ,3.91,3.82,3.85,3.84,223494,2026-01-23
AKASH,EQ,25.59,24.12,24.39,24.12,7175,2026-01-23
AKG,EQ,13.39,13.02,13.17,13.19,28887,2026-01-23
AKI,EQ,6.69,6.05,6.19,6.38,55890,2026-01-23
AFIL,EQ,5.24,4.95,4.96,5.11,1745041,2026-01-23
AKSHOPTFBR,EQ,5.9,5.2,5.47,5.62,313701,2026-01-23
AKSHAR,EQ,0.51,0.48,0.49,0.48,1340154,2026-01-23
AKSHARCHEM,EQ,233.89,225.44,229.35,227.72,3220,2026-01-23
AKUMS,EQ,428.0,417.95,424.8,420.5,81267,2026-01-23
AKZOINDIA,EQ,2956.6,2910.0,2938.6,2934.6,20440,2026-01-23
ALANKIT,EQ,10.1,9.65,9.77,9.68,361732,2026-01-23
ALBERTDAVD,EQ,698.8,685.05,689.75,686.4,1024,2026-01-23
ALEMBICLTD,EQ,94.0,91.0,91.89,93.54,175819,2026-01-23
APLLTD,EQ,768.8,761.05,764.55,769.4,22832,2026-01-23
