TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,207.7,197.8,204.64,205.01,185213,2026-07-17
21STCENMGM,EQ,33.72,33.06,33.72,33.06,1512,2026-07-17
360ONE,EQ,1127.8,1085.7,1113.7,1081.3,5362295,2026-07-17
GOLD360,EQ,137.25,135.75,136.45,137.35,18699,2026-07-17
MSCI360,EQ,10.15,9.85,10.14,10.11,10285,2026-07-17
SILVER360,EQ,212.7,207.73,210.78,213.06,12828,2026-07-17
3BBLACKBIO,EQ,1276.1,1240.0,1250.4,1268.5,18231,2026-07-17
3IINFOLTD,EQ,18.54,18.07,18.3,18.15,306747,2026-07-17
3MINDIA,EQ,35240.0,34710.0,34870.0,35445.0,3002,2026-07-17
3PLAND,EQ,32.99,31.5,31.93,32.0,3135,2026-07-17
5PAISA,EQ,381.85,360.5,365.6,385.05,111843,2026-07-17
63MOONS,EQ,729.0,677.0,724.15,693.6,507393,2026-07-17
ABCOTS,EQ,218.0,201.1,202.9,208.56,51818,2026-07-17
ABINFRA,EQ,10.15,9.93,10.08,10.06,565601,2026-07-17
ABMKNO,EQ,203.89,198.0,200.45,200.45,1663,2026-07-17
ACSTECH,EQ,43.52,41.42,41.42,43.6,118620,2026-07-17
AKCAPIT,EQ,1798.0,1762.0,1781.6,1771.7,4669,2026-07-17
A2ZINFRA,EQ,13.8,12.67,12.84,13.36,238054,2026-07-17
AAATECH,EQ,95.21,85.0,89.4,94.11,21229,2026-07-17
AADHARHFC,EQ,519.65,508.8,517.25,514.95,195329,2026-07-17
AAKASH,EQ,9.16,8.91,8.95,9.07,34967,2026-07-17
AARNAV,EQ,37.4,28.1,28.34,31.35,1374124,2026-07-17
AARON,EQ,118.38,115.51,117.74,117.27,5495,2026-07-17
AARTIDRUGS,EQ,426.45,410.2,422.3,419.9,221704,2026-07-17
AARTIIND,EQ,507.1,484.7,493.95,504.75,999288,2026-07-17
AARTIPHARM,EQ,720.0,698.05,707.9,717.4,102911,2026-07-17
AARTISURF,EQ,399.45,382.6,392.3,386.85,16543,2026-07-17
AARVI,EQ,164.0,145.66,148.87,153.52,123429,2026-07-17
AAVAS,EQ,1508.2,1471.0,1481.4,1500.8,26018,2026-07-17
AFSL,EQ,203.0,201.67,202.24,201.67,2233,2026-07-17
ABB,EQ,7706.5,7485.0,7506.0,7667.5,366304,2026-07-17
ABBOTINDIA,EQ,28170.0,27445.0,28055.0,27870.0,11100,2026-07-17
ABMINTLLTD,EQ,40.63,40.16,40.16,40.63,200,2026-07-17
ACC,EQ,1379.9,1358.2,1377.7,1373.3,146288,2026-07-17
ACCELYA,EQ,1154.0,1120.0,1150.8,1126.4,14860,2026-07-17
ACEINTEG,EQ,20.5,20.0,20.31,20.46,7978,2026-07-17
ACMESOLAR,EQ,397.5,378.15,385.25,394.0,3080054,2026-07-17
ACE,EQ,1008.9,984.0,987.4,1003.7,182020,2026-07-17
ACUTAAS,EQ,3634.0,3545.0,3619.4,3583.8,187911,2026-07-17
ADANIENSOL,EQ,1757.7,1690.5,1722.6,1689.5,2898703,2026-07-17
ADANIENT,EQ,3184.8,3140.0,3160.7,3151.4,1021302,2026-07-17
ADANIGREEN,EQ,1558.0,1507.3,1513.9,1543.7,4912240,2026-07-17
ADANIPORTS,EQ,1841.5,1817.1,1837.4,1826.4,962152,2026-07-17
ADANIPOWER,EQ,217.0,213.22,214.45,216.57,26561459,2026-07-17
ATGL,EQ,715.3,701.15,706.6,707.7,1178598,2026-07-17
ADFFOODS,EQ,302.2,292.55,299.1,302.4,137151,2026-07-17
ABSLAMC,EQ,1154.0,1124.0,1150.6,1132.1,298822,2026-07-17
ABCAPITAL,EQ,402.85,395.6,401.55,399.7,4757491,2026-07-17
ABFRL,EQ,59.06,57.69,57.85,58.68,2874674,2026-07-17
ABLBL,EQ,95.9,93.9,94.88,95.43,452079,2026-07-17
BIRLAMONEY,EQ,141.9,135.2,136.02,138.91,103787,2026-07-17
ABREL,EQ,1465.0,1412.0,1448.6,1456.6,155791,2026-07-17
CPPLUS,EQ,3827.8,3610.0,3614.4,3800.0,259103,2026-07-17
AVL,EQ,639.6,621.0,634.3,634.55,242523,2026-07-17
BSLGOLDETF,EQ,123.9,122.55,123.3,124.0,183207,2026-07-17
BSLNIFTY,EQ,28.93,27.9,28.49,28.23,595637,2026-07-17
ADOR,EQ,1393.8,1341.0,1384.1,1352.8,70837,2026-07-17
ADROITINFO,EQ,9.07,8.69,8.84,9.0,9438,2026-07-17
ADVAIT,EQ,2118.9,2050.0,2085.4,2110.8,34575,2026-07-17
ADVANCE,EQ,116.07,112.51,113.66,115.67,112292,2026-07-17
ADVENZYMES,EQ,326.45,315.5,320.6,325.05,238608,2026-07-17
ADVANIHOTR,EQ,52.48,51.63,51.9,52.07,14995,2026-07-17
ADVENTHTL,EQ,150.9,144.5,149.23,147.82,128667,2026-07-17
RAMBHAJO,EQ,217.7,198.0,214.11,206.07,1189889,2026-07-17
AEGISLOG,EQ,1358.0,1293.0,1349.1,1297.5,2812560,2026-07-17
AEGISVOPAK,EQ,274.54,262.4,271.24,269.26,1932179,2026-07-17
AEQUS,EQ,234.93,227.01,228.38,234.69,2853387,2026-07-17
AEROENTER,EQ,119.75,115.3,117.46,119.61,354476,2026-07-17
AEROFLEX,EQ,414.7,398.15,410.6,410.85,859625,2026-07-17
AERONEU,EQ,92.34,88.5,89.46,90.28,44763,2026-07-17
AETHER,EQ,1501.7,1452.6,1475.3,1499.2,190667,2026-07-17
AFCONS,EQ,313.7,281.65,299.75,285.4,25052215,2026-07-17
AFFLE,EQ,1542.1,1500.4,1532.5,1539.9,179770,2026-07-17
AGARIND,EQ,509.95,479.85,495.4,510.05,77588,2026-07-17
AGI,EQ,707.9,688.6,696.2,700.5,68425,2026-07-17
AGIIL,EQ,351.0,331.15,337.4,334.95,1705099,2026-07-17
AGROPHOS,EQ,30.24,29.35,29.5,29.72,6379,2026-07-17
AHLADA,EQ,39.0,37.5,38.18,38.53,7014,2026-07-17
AHLUCONT,EQ,872.0,848.2,853.25,863.3,21406,2026-07-17
AIAENG,EQ,4814.0,4613.5,4647.5,4779.5,49369,2026-07-17
AIRAN,EQ,15.57,15.3,15.36,15.45,50525,2026-07-17
AIROLAM,EQ,91.9,87.05,90.82,89.13,4060,2026-07-17
AJANTPHARM,EQ,3454.0,3341.1,3419.4,3452.8,93411,2026-07-17
AJAXENGG,EQ,615.9,591.2,594.7,611.1,43538,2026-07-17
AJMERA,EQ,132.62,125.5,126.8,129.1,563962,2026-07-17
AJOONI,EQ,4.25,4.12,4.14,4.25,193010,2026-07-17
AKASH,EQ,27.8,26.3,27.04,26.93,7256,2026-07-17
AKG,EQ,10.15,9.9,9.91,9.99,16115,2026-07-17
AKI,EQ,4.7,4.33,4.47,4.54,70167,2026-07-17
AKSHAR,EQ,0.44,0.42,0.42,0.43,538396,2026-07-17
AKUMS,EQ,681.95,650.25,664.95,682.95,417269,2026-07-17
ALANKIT,EQ,8.05,7.84,7.88,7.99,98146,2026-07-17
ALBERTDAVD,EQ,702.0,690.0,700.3,694.2,1328,2026-07-17
ALEMBICLTD,EQ,89.81,88.06,88.42,89.51,136984,2026-07-17
APLLTD,EQ,842.85,821.0,825.1,839.75,70744,2026-07-17
ALGOQUANT,EQ,66.8,64.01,64.55,65.14,2384126,2026-07-17
ALICON,EQ,652.4,630.3,633.45,639.7,7842,2026-07-17
ALIVUS,EQ,1170.4,1111.2,1133.3,1164.1,77913,2026-07-17
ALKEM,EQ,5709.0,5539.0,5563.0,5709.0,70604,2026-07-17
ALKYLAMINE,EQ,1896.3,1810.2,1826.9,1889.1,84593,2026-07-17
ALLTIME,EQ,249.48,244.0,245.97,245.41,50962,2026-07-17
AGL,EQ,12.74,12.03,12.59,13.21,12690614,2026-07-17
ALLCARGO,EQ,7.95,7.75,7.91,7.95,4158350,2026-07-17
ATL,EQ,23.45,22.7,23.0,23.05,72112,2026-07-17
ALLDIGI,EQ,814.9,810.05,812.75,817.4,1279,2026-07-17
ABDL,EQ,633.95,610.3,616.55,628.8,188379,2026-07-17
ADSL,EQ,120.84,118.15,119.54,120.72,92274,2026-07-17
ALMONDZ,EQ,13.49,13.1,13.28,13.18,62750,2026-07-17
ALOKINDS,EQ,12.79,12.24,12.32,12.52,6944668,2026-07-17
ALPA,EQ,69.95,67.7,68.49,68.9,14283,2026-07-17
