TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,214.78,207.82,212.33,209.78,96785,2025-10-10
21STCENMGM,EQ,48.57,47.01,47.2,47.79,6102,2025-10-10
360ONE,EQ,1099.9,1077.8,1095.1,1084.4,257260,2025-10-10
GOLD360,EQ,125.0,117.5,119.95,122.75,197824,2025-10-10
SILVER360,EQ,163.0,146.25,154.61,155.53,112690,2025-10-10
3IINFOLTD,EQ,19.96,19.21,19.81,19.12,698691,2025-10-10
3MINDIA,EQ,29670.0,29230.0,29590.0,29265.0,2220,2025-10-10
3PLAND,EQ,44.25,42.4,43.03,44.46,4985,2025-10-10
5PAISA,EQ,397.0,316.25,328.7,345.25,8785132,2025-10-10
63MOONS,EQ,852.8,839.0,840.6,849.45,48959,2025-10-10
ABCOTS,EQ,447.0,430.5,438.8,438.25,17367,2025-10-10
ABINFRA,EQ,204.0,197.01,197.82,199.5,404040,2025-10-10
AADHARHFC,EQ,520.55,513.5,515.5,513.75,203942,2025-10-10
AAKASH,EQ,9.3,9.0,9.24,9.23,63189,2025-10-10
AARON,EQ,190.95,186.81,188.14,186.69,9621,2025-10-10
AARTECH,EQ,53.9,52.81,53.24,52.67,17307,2025-10-10
AARTIDRUGS,EQ,518.65,505.25,515.2,508.4,136218,2025-10-10
AARTIIND,EQ,383.0,376.55,378.0,380.5,352041,2025-10-10
AARTIPHARM,EQ,834.75,826.6,831.4,834.75,66243,2025-10-10
AARTISURF,EQ,465.15,460.0,461.6,461.6,2124,2025-10-10
AARVI,EQ,125.19,122.09,123.83,123.54,5650,2025-10-10
AAVAS,EQ,1641.9,1612.4,1631.7,1624.3,92611,2025-10-10
AFSL,EQ,204.34,201.01,202.38,201.08,14729,2025-10-10
ABB,EQ,5210.0,5147.5,5186.0,5146.5,180079,2025-10-10
ABBOTINDIA,EQ,30285.0,29575.0,30130.0,29690.0,5450,2025-10-10
ABMINTLLTD,EQ,59.6,52.1,58.0,55.56,8767,2025-10-10
ACC,EQ,1891.2,1862.1,1885.6,1874.8,125206,2025-10-10
ACCELYA,EQ,1508.9,1497.0,1500.2,1499.3,31039,2025-10-10
ACCURACY,EQ,7.1,6.42,6.7,6.87,708423,2025-10-10
ACEINTEG,EQ,24.18,23.54,23.63,23.66,3686,2025-10-10
ACMESOLAR,EQ,288.0,281.6,285.0,281.1,484641,2025-10-10
ACE,EQ,1079.5,1064.0,1069.0,1071.4,93643,2025-10-10
ACUTAAS,EQ,1486.8,1418.6,1467.5,1421.4,295463,2025-10-10
ADANIENSOL,EQ,932.95,915.0,925.85,931.95,974648,2025-10-10
ADANIENT,EQ,2565.0,2538.8,2550.9,2542.4,690142,2025-10-10
ADANIGREEN,EQ,1072.2,1048.1,1064.3,1051.5,1335270,2025-10-10
ADANIPORTS,EQ,1418.0,1395.7,1409.4,1395.6,1359246,2025-10-10
ADANIPOWER,EQ,150.79,147.84,149.7,148.91,23705398,2025-10-10
ATGL,EQ,632.9,626.2,628.05,627.7,635866,2025-10-10
ADFFOODS,EQ,206.63,201.32,202.5,205.99,111762,2025-10-10
ABSLAMC,EQ,823.8,800.0,821.4,804.1,192194,2025-10-10
ABCAPITAL,EQ,299.2,292.55,293.35,297.95,4281142,2025-10-10
ABFRL,EQ,85.18,83.0,83.19,84.57,3558376,2025-10-10
ABLBL,EQ,143.25,141.13,142.82,143.27,1542026,2025-10-10
BIRLAMONEY,EQ,179.85,173.2,175.85,174.23,77690,2025-10-10
ABREL,EQ,1645.6,1602.3,1627.7,1610.1,188908,2025-10-10
CPPLUS,EQ,1403.0,1353.8,1391.2,1360.8,157253,2025-10-10
AVL,EQ,569.0,555.0,558.7,557.4,152251,2025-10-10
BSLGOLDETF,EQ,107.91,105.79,106.8,108.3,1206486,2025-10-10
BSLNIFTY,EQ,29.45,29.1,29.34,29.19,327470,2025-10-10
ADOR,EQ,1074.4,1008.3,1028.5,1010.95,32420,2025-10-10
ADROITINFO,EQ,11.2,10.53,11.01,10.78,56452,2025-10-10
ADVENZYMES,EQ,314.0,305.55,306.5,309.75,204652,2025-10-10
ADVANIHOTR,EQ,60.0,59.05,59.88,60.07,41074,2025-10-10
AEGISLOG,EQ,822.8,805.9,812.5,805.9,303098,2025-10-10
AEGISVOPAK,EQ,282.3,266.65,276.7,268.7,970732,2025-10-10
AEROENTER,EQ,90.44,88.1,88.64,89.2,194774,2025-10-10
AEROFLEX,EQ,176.0,172.0,173.01,173.05,340663,2025-10-10
AERONEU,EQ,92.95,88.46,91.15,89.55,22682,2025-10-10
AETHER,EQ,754.0,739.2,750.2,749.95,58542,2025-10-10
AFCONS,EQ,479.4,460.15,463.35,465.7,1575909,2025-10-10
AFFLE,EQ,1993.7,1942.5,1967.4,1957.4,182765,2025-10-10
AFFORDABLE,EQ,253.84,244.28,248.01,246.43,55942,2025-10-10
AGARIND,EQ,905.0,886.0,894.25,901.5,10534,2025-10-10
AGI,EQ,883.7,868.25,874.5,877.15,49715,2025-10-10
AGIIL,EQ,298.8,255.0,287.9,1245.1,5614790,2025-10-10
