TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,173.49,166.91,168.34,170.59,101428,2026-02-05
21STCENMGM,EQ,40.21,40.2,40.21,39.43,981,2026-02-05
360ONE,EQ,1171.9,1131.2,1140.8,1166.1,879272,2026-02-05
GOLD360,EQ,157.6,143.0,145.6,153.8,767506,2026-02-05
SILVER360,EQ,254.89,233.2,242.56,272.19,298670,2026-02-05
3IINFOLTD,EQ,15.49,15.2,15.32,15.49,207391,2026-02-05
3MINDIA,EQ,35855.0,35100.0,35450.0,35765.0,3135,2026-02-05
3PLAND,EQ,36.4,34.65,35.13,34.65,5739,2026-02-05
5PAISA,EQ,339.2,330.25,333.9,341.25,53843,2026-02-05
63MOONS,EQ,656.0,635.95,643.85,653.5,75976,2026-02-05
ABCOTS,EQ,427.6,411.1,424.25,415.2,19776,2026-02-05
ABINFRA,EQ,21.05,19.3,20.99,19.14,4835943,2026-02-05
A2ZINFRA,EQ,14.79,14.11,14.25,14.56,157932,2026-02-05
AADHARHFC,EQ,476.0,472.2,472.55,472.6,253725,2026-02-05
AAKASH,EQ,8.02,7.8,7.91,7.88,43653,2026-02-05
AAREYDRUGS,EQ,66.8,62.27,65.61,62.78,100381,2026-02-05
AARON,EQ,167.93,160.0,164.16,163.3,12912,2026-02-05
AARTECH,EQ,49.32,45.71,46.28,47.7,22785,2026-02-05
AARTIDRUGS,EQ,377.85,366.05,374.9,370.9,248659,2026-02-05
AARTIIND,EQ,456.4,439.05,453.6,442.9,2812963,2026-02-05
AARTIPHARM,EQ,789.8,772.55,783.35,776.65,73468,2026-02-05
AARTISURF,EQ,429.7,420.0,421.35,429.25,6177,2026-02-05
AARVI,EQ,131.3,127.35,127.77,129.1,14733,2026-02-05
AAVAS,EQ,1430.0,1375.0,1379.5,1420.2,134525,2026-02-05
AFSL,EQ,202.19,201.0,201.32,201.74,2654,2026-02-05
ABB,EQ,5840.5,5663.0,5770.0,5755.0,205411,2026-02-05
ABBOTINDIA,EQ,27300.0,26865.0,27215.0,27100.0,3371,2026-02-05
ABMINTLLTD,EQ,47.04,39.2,41.75,39.2,4872,2026-02-05
ACC,EQ,1694.0,1668.0,1676.2,1692.1,87906,2026-02-05
ACCELYA,EQ,1382.5,1360.0,1365.3,1377.5,83054,2026-02-05
ACCURACY,EQ,5.4,5.01,5.19,5.19,94314,2026-02-05
ACEINTEG,EQ,20.98,19.31,19.78,19.38,1602,2026-02-05
ACMESOLAR,EQ,229.7,225.5,227.11,228.73,743878,2026-02-05
ACE,EQ,898.5,861.45,895.2,875.5,292064,2026-02-05
ACUTAAS,EQ,1990.0,1948.0,1980.5,1988.7,226426,2026-02-05
ADANIENSOL,EQ,1016.5,980.0,1011.45,988.15,1770119,2026-02-05
ADANIENT,EQ,2243.7,2210.0,2236.6,2228.2,992382,2026-02-05
ADANIGREEN,EQ,972.0,951.45,967.15,954.45,3102511,2026-02-05
ADANIPORTS,EQ,1577.7,1548.6,1570.2,1567.9,3285127,2026-02-05
ADANIPOWER,EQ,156.9,151.1,153.45,155.29,26958184,2026-02-05
ATGL,EQ,553.15,543.0,545.4,548.9,303887,2026-02-05
