TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,241.7,232.65,234.36,232.33,144509,2025-08-22
21STCENMGM,EQ,57.45,56.0,56.0,56.84,2153,2025-08-22
360ONE,EQ,1088.4,1070.2,1077.6,1081.6,742717,2025-08-22
GOLD360,EQ,98.35,97.5,98.0,97.9,353,2025-08-22
SILVER360,EQ,113.8,112.47,113.76,112.49,3054,2025-08-22
3IINFOLTD,EQ,24.24,22.73,23.68,22.87,585599,2025-08-22
3MINDIA,EQ,31050.0,30425.0,30550.0,30875.0,3867,2025-08-22
3PLAND,EQ,48.99,46.15,47.98,47.24,10138,2025-08-22
5PAISA,EQ,373.85,366.0,369.0,373.55,12264,2025-08-22
63MOONS,EQ,994.8,956.7,960.2,980.4,183702,2025-08-22
AAATECH,EQ,83.49,80.3,80.74,81.81,21582,2025-08-22
AADHARHFC,EQ,523.95,514.9,521.85,517.45,620900,2025-08-22
AARON,EQ,444.45,425.0,430.0,440.85,23550,2025-08-22
AARTECH,EQ,62.34,60.21,60.68,61.2,13091,2025-08-22
AARTIDRUGS,EQ,484.7,466.25,483.05,471.0,160183,2025-08-22
AARTIIND,EQ,386.45,381.0,382.3,381.9,419905,2025-08-22
AARTIPHARM,EQ,868.75,851.85,863.25,857.8,294146,2025-08-22
AARVI,EQ,128.0,114.95,121.54,115.74,85271,2025-08-22
AAVAS,EQ,1663.6,1630.2,1650.0,1637.0,220215,2025-08-22
ABAN,EQ,50.01,45.7,49.55,45.47,579411,2025-08-22
AFSL,EQ,224.89,220.22,221.02,222.07,20867,2025-08-22
ABB,EQ,5170.0,5051.0,5063.0,5141.5,219900,2025-08-22
ABBOTINDIA,EQ,32775.0,31750.0,31875.0,32635.0,6997,2025-08-22
ACC,EQ,1860.7,1818.2,1821.1,1849.9,202082,2025-08-22
ACCELYA,EQ,1431.1,1406.4,1409.7,1424.4,4635,2025-08-22
ACCURACY,EQ,7.44,7.13,7.15,7.35,184340,2025-08-22
ACEINTEG,EQ,25.0,23.66,24.17,23.64,2876,2025-08-22
ACMESOLAR,EQ,293.5,284.2,290.8,287.4,793175,2025-08-22
ACE,EQ,1002.0,977.2,985.4,997.7,297055,2025-08-22
ACUTAAS,EQ,1430.0,1391.4,1423.9,1400.6,404572,2025-08-22
ADANIENSOL,EQ,816.0,795.2,800.15,815.15,537046,2025-08-22
ADANIENT,EQ,2376.3,2321.0,2324.9,2377.2,584211,2025-08-22
ADANIGREEN,EQ,970.2,952.9,957.2,966.6,946994,2025-08-22
ADANIPORTS,EQ,1364.0,1338.2,1341.2,1361.8,1210284,2025-08-22
ADANIPOWER,EQ,602.95,592.0,594.3,596.2,1276557,2025-08-22
ATGL,EQ,623.0,613.55,617.75,617.95,294230,2025-08-22
ADFFOODS,EQ,231.53,227.9,228.47,230.85,29148,2025-08-22
ABSLAMC,EQ,898.55,875.1,882.2,884.85,261962,2025-08-22
ABCAPITAL,EQ,292.4,284.75,286.35,291.3,4034083,2025-08-22
ABFRL,EQ,81.99,75.6,81.25,75.65,87482262,2025-08-22
ABLBL,EQ,145.5,137.91,142.81,139.32,1326203,2025-08-22
BIRLAMONEY,EQ,177.38,170.15,173.31,174.77,78671,2025-08-22
ABREL,EQ,1816.8,1787.0,1796.3,1808.2,161822,2025-08-22
CPPLUS,EQ,1385.0,1267.2,1360.45,1288.95,1717335,2025-08-22
AVL,EQ,516.0,500.6,502.25,514.05,249849,2025-08-22
BSLGOLDETF,EQ,89.92,87.37,87.68,87.73,166377,2025-08-22
BSLNIFTY,EQ,29.4,28.8,28.9,29.1,113068,2025-08-22
ADOR,EQ,926.0,900.05,915.55,907.2,13566,2025-08-22
ADROITINFO,EQ,11.08,10.84,10.95,10.96,16055,2025-08-22
ADVENZYMES,EQ,315.4,305.25,306.3,312.1,145738,2025-08-22
ADVANIHOTR,EQ,64.26,62.1,63.87,63.7,98455,2025-08-22
AEGISLOG,EQ,740.0,730.3,735.05,741.15,105839,2025-08-22
AEGISVOPAK,EQ,255.55,249.13,253.58,251.97,174548,2025-08-22
AEROENTER,EQ,92.4,91.16,91.58,91.35,95401,2025-08-22
AEROFLEX,EQ,185.04,179.54,181.01,183.86,389916,2025-08-22
AETHER,EQ,779.35,766.8,771.3,769.3,71995,2025-08-22
AFCONS,EQ,434.85,425.05,430.95,427.8,460749,2025-08-22
AFFLE,EQ,1959.4,1912.8,1948.4,1937.3,134758,2025-08-22
AFFORDABLE,EQ,403.9,393.0,398.7,396.05,5715,2025-08-22
AGARIND,EQ,828.35,801.0,802.4,820.5,31442,2025-08-22
AGI,EQ,967.0,932.5,943.95,945.65,173742,2025-08-22
AGIIL,EQ,1180.0,1157.2,1171.9,1160.4,70086,2025-08-22
AGRITECH,EQ,144.14,140.21,143.56,142.51,4057,2025-08-22
AHLADA,EQ,60.88,58.13,58.62,59.56,11256,2025-08-22
AHLUCONT,EQ,945.9,928.3,932.0,940.3,13553,2025-08-22
AIAENG,EQ,3130.9,3069.0,3107.7,3115.6,26993,2025-08-22
GOLDTECH,EQ,72.4,69.1,69.73,70.77,32820,2025-08-22
AIRAN,EQ,26.7,25.98,26.21,26.52,127988,2025-08-22
AIROLAM,EQ,125.0,106.2,112.29,108.25,121439,2025-08-22
AJANTPHARM,EQ,2656.5,2616.5,2638.5,2656.5,51046,2025-08-22
AJAXENGG,EQ,687.6,672.15,679.85,683.7,107551,2025-08-22
AJMERA,EQ,919.0,889.0,895.15,914.8,35339,2025-08-22
AJOONI,EQ,5.24,5.07,5.11,5.21,298921,2025-08-22
AKASH,EQ,27.52,26.7,26.76,27.56,5335,2025-08-22
AKG,EQ,12.81,12.5,12.63,12.56,30040,2025-08-22
AFIL,EQ,7.55,6.85,7.2,6.88,3519645,2025-08-22
AKSHOPTFBR,EQ,7.95,7.75,7.83,7.91,274561,2025-08-22
AKSHAR,EQ,0.56,0.51,0.55,0.51,8116408,2025-08-22
