TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,179.39,174.33,176.43,174.65,54782,2026-05-13
21STCENMGM,EQ,33.95,32.99,33.03,33.65,2124,2026-05-13
360ONE,EQ,1100.0,1070.0,1077.5,1078.1,568085,2026-05-13
GOLD360,EQ,157.35,149.0,153.8,147.3,111409,2026-05-13
SILVER360,EQ,277.76,261.55,276.71,258.59,121222,2026-05-13
3BBLACKBIO,EQ,1316.0,1221.3,1290.8,1234.2,12071,2026-05-13
3IINFOLTD,EQ,17.75,17.46,17.61,17.5,637516,2026-05-13
3MINDIA,EQ,31930.0,30790.0,31070.0,31000.0,1265,2026-05-13
3PLAND,EQ,35.2,33.35,33.49,33.5,6511,2026-05-13
5PAISA,EQ,318.5,307.15,310.25,306.15,30905,2026-05-13
63MOONS,EQ,675.55,660.0,664.5,662.1,46792,2026-05-13
ABCOTS,EQ,228.59,223.06,225.45,225.13,54139,2026-05-13
ABINFRA,EQ,14.51,13.38,13.72,13.75,1316575,2026-05-13
ABMKNO,EQ,240.0,212.0,230.25,221.0,3216,2026-05-13
ACSTECH,EQ,36.98,35.54,35.54,36.26,40399,2026-05-13
AKCAPIT,EQ,1573.9,1515.1,1573.9,1540.0,61,2026-05-13
AAATECH,EQ,99.78,95.0,96.89,99.24,10178,2026-05-13
AADHARHFC,EQ,490.95,480.75,486.8,487.3,200322,2026-05-13
AARNAV,EQ,22.9,21.55,22.15,22.12,23037,2026-05-13
AARON,EQ,136.0,128.86,131.16,134.36,9016,2026-05-13
AARTECH,EQ,43.75,40.15,43.16,40.13,50272,2026-05-13
AARTIDRUGS,EQ,376.7,360.35,367.85,371.95,224169,2026-05-13
AARTIIND,EQ,476.0,465.6,468.55,468.5,558217,2026-05-13
AARTIPHARM,EQ,717.45,702.9,706.6,712.7,169229,2026-05-13
AARTISURF,EQ,403.45,388.9,394.2,396.4,12211,2026-05-13
AARVI,EQ,124.97,120.92,122.07,122.78,14370,2026-05-13
AAVAS,EQ,1437.0,1346.5,1405.1,1387.0,43999,2026-05-13
AFSL,EQ,204.0,201.0,202.06,201.12,26102,2026-05-13
ABB,EQ,6395.0,6212.5,6305.0,6328.5,367052,2026-05-13
ABBOTINDIA,EQ,27595.0,26920.0,27280.0,26900.0,15814,2026-05-13
ACC,EQ,1372.5,1341.8,1366.4,1347.0,195955,2026-05-13
ACCELYA,EQ,1144.9,1119.3,1125.8,1129.5,5940,2026-05-13
ACEINTEG,EQ,20.79,19.5,20.0,20.29,2430,2026-05-13
ACMESOLAR,EQ,291.75,280.0,282.55,283.8,1030716,2026-05-13
ACE,EQ,902.8,879.45,887.65,881.25,247856,2026-05-13
ACUTAAS,EQ,2849.9,2743.1,2827.8,2742.2,363383,2026-05-13
ADANIENSOL,EQ,1334.8,1236.6,1318.2,1284.3,4691091,2026-05-13
ADANIENT,EQ,2530.0,2401.1,2498.0,2405.2,2036291,2026-05-13
ADANIGREEN,EQ,1388.7,1291.4,1366.7,1308.0,5391989,2026-05-13
ADANIPORTS,EQ,1752.3,1688.0,1737.8,1688.2,3018421,2026-05-13
ADANIPOWER,EQ,217.95,208.9,213.87,209.63,49608338,2026-05-13
ATGL,EQ,617.0,590.0,606.5,591.3,1622076,2026-05-13
ADFFOODS,EQ,274.95,263.35,272.1,265.85,159844,2026-05-13
ABSLAMC,EQ,1076.2,1018.4,1033.8,1055.1,574725,2026-05-13
ABCAPITAL,EQ,348.55,339.45,344.3,341.2,2904276,2026-05-13
ABFRL,EQ,64.54,62.7,63.59,62.4,2446503,2026-05-13
ABLBL,EQ,103.48,101.0,101.42,101.66,695384,2026-05-13
