TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,184.63,179.97,183.06,181.07,62560,2026-02-16
21STCENMGM,EQ,39.04,37.56,38.37,38.28,2546,2026-02-16
360ONE,EQ,1135.8,1093.9,1119.6,1126.8,761308,2026-02-16
GOLD360,EQ,151.2,148.95,149.5,150.45,58918,2026-02-16
SILVER360,EQ,234.99,229.52,234.05,238.37,96571,2026-02-16
3IINFOLTD,EQ,15.7,14.64,14.94,15.92,633263,2026-02-16
3MINDIA,EQ,36220.0,33985.0,36095.0,35115.0,6516,2026-02-16
3PLAND,EQ,34.69,31.7,34.39,34.7,2639,2026-02-16
5PAISA,EQ,333.4,312.95,327.4,323.45,72649,2026-02-16
63MOONS,EQ,690.4,666.1,672.35,687.0,93613,2026-02-16
ABCOTS,EQ,434.9,426.0,430.95,429.2,2521,2026-02-16
ABINFRA,EQ,21.44,19.3,20.81,19.76,2966430,2026-02-16
A2ZINFRA,EQ,15.25,14.46,14.68,14.53,98124,2026-02-16
AADHARHFC,EQ,472.85,461.0,462.05,466.65,463969,2026-02-16
AAKASH,EQ,8.0,7.8,7.85,7.91,42811,2026-02-16
AAREYDRUGS,EQ,67.0,64.04,66.42,66.98,73916,2026-02-16
AARON,EQ,160.01,155.88,156.12,159.63,13010,2026-02-16
AARTECH,EQ,48.3,45.81,46.46,46.54,30215,2026-02-16
AARTIDRUGS,EQ,374.2,365.6,371.85,371.7,126896,2026-02-16
AARTIIND,EQ,462.25,445.0,455.25,446.4,824674,2026-02-16
AARTIPHARM,EQ,723.0,706.25,710.8,709.2,130777,2026-02-16
AARTISURF,EQ,434.45,410.0,412.7,423.55,8363,2026-02-16
AARVI,EQ,137.5,126.4,132.62,127.69,58790,2026-02-16
AAVAS,EQ,1299.3,1266.6,1296.2,1286.6,111954,2026-02-16
AFSL,EQ,202.94,201.0,201.18,201.06,32345,2026-02-16
ABB,EQ,5914.0,5742.5,5888.0,5780.5,188248,2026-02-16
ABBOTINDIA,EQ,26665.0,26240.0,26290.0,26460.0,4779,2026-02-16
ACC,EQ,1648.9,1620.2,1632.2,1637.1,146223,2026-02-16
ACCELYA,EQ,1189.8,1168.0,1172.9,1191.6,16384,2026-02-16
ACCURACY,EQ,5.14,4.95,5.06,5.11,55323,2026-02-16
ACEINTEG,EQ,20.21,18.56,19.02,19.71,1114,2026-02-16
ACMESOLAR,EQ,226.95,221.0,226.1,224.64,193461,2026-02-16
ACE,EQ,913.5,882.55,910.0,897.15,174752,2026-02-16
ACUTAAS,EQ,2077.2,2005.7,2039.2,2017.6,289211,2026-02-16
ADANIENSOL,EQ,1007.5,972.3,1003.45,988.0,976113,2026-02-16
ADANIENT,EQ,2190.9,2103.2,2184.6,2136.6,1824808,2026-02-16
ADANIGREEN,EQ,999.0,936.45,991.25,950.5,4171950,2026-02-16
ADANIPORTS,EQ,1545.5,1495.3,1540.1,1519.0,1644108,2026-02-16
ADANIPOWER,EQ,143.65,139.01,142.77,139.9,17314552,2026-02-16
ATGL,EQ,533.0,515.1,529.05,519.9,370260,2026-02-16
ADFFOODS,EQ,230.0,217.0,225.09,219.83,170310,2026-02-16
ABSLAMC,EQ,885.9,859.4,877.05,869.25,230793,2026-02-16
ABCAPITAL,EQ,345.8,331.1,345.05,336.2,4781245,2026-02-16
ABFRL,EQ,74.4,72.11,72.48,73.8,4244074,2026-02-16
ABLBL,EQ,113.5,110.51,110.96,112.67,443095,2026-02-16
BIRLAMONEY,EQ,134.56,131.5,133.04,133.9,41229,2026-02-16
ABREL,EQ,1409.0,1369.6,1386.0,1386.8,73007,2026-02-16
CPPLUS,EQ,1680.0,1550.6,1570.6,1573.3,297701,2026-02-16
AVL,EQ,513.05,495.9,510.15,508.0,73057,2026-02-16
BSLGOLDETF,EQ,137.67,133.55,135.4,134.45,1286471,2026-02-16
BSLNIFTY,EQ,30.45,29.3,29.85,29.71,201494,2026-02-16
ADOR,EQ,1060.0,1040.9,1050.9,1048.5,4664,2026-02-16
ADROITINFO,EQ,10.25,9.91,10.1,9.91,27420,2026-02-16
ADVAIT,EQ,1733.2,1650.1,1657.6,1733.2,23424,2026-02-16
ADVANCE,EQ,138.0,133.57,134.75,138.3,384219,2026-02-16
ADVENZYMES,EQ,303.2,293.4,296.95,300.95,53808,2026-02-16
ADVANIHOTR,EQ,56.45,55.39,55.67,56.25,25277,2026-02-16
ADVENTHTL,EQ,216.65,204.91,211.44,210.97,151736,2026-02-16
AEGISLOG,EQ,706.35,695.65,703.2,700.15,168642,2026-02-16
AEGISVOPAK,EQ,214.1,205.76,206.94,214.25,600543,2026-02-16
AEQUS,EQ,142.7,139.0,139.97,141.99,604134,2026-02-16
AEROENTER,EQ,81.0,78.63,79.95,79.25,162471,2026-02-16
AEROFLEX,EQ,194.95,188.0,192.13,186.38,1153113,2026-02-16
AERONEU,EQ,70.55,67.51,68.35,69.89,35468,2026-02-16
AETHER,EQ,1007.7,960.2,965.8,966.9,227629,2026-02-16
AFCONS,EQ,331.9,325.0,326.3,332.25,395237,2026-02-16
AFFLE,EQ,1594.0,1548.4,1581.1,1560.5,67309,2026-02-16
AFFORDABLE,EQ,207.8,192.1,194.07,203.67,28305,2026-02-16
AGARIND,EQ,660.0,593.7,607.05,697.9,120104,2026-02-16
AGI,EQ,610.1,596.6,599.45,610.1,168629,2026-02-16
AGIIL,EQ,268.3,230.65,247.6,237.35,3525211,2026-02-16
AGROPHOS,EQ,35.4,34.0,34.87,35.42,15695,2026-02-16
AHLADA,EQ,51.83,49.32,50.29,50.9,28097,2026-02-16
