TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,221.79,212.0,212.77,217.2,253140,2025-12-31
21STCENMGM,EQ,49.65,49.65,49.65,50.66,711,2025-12-31
360ONE,EQ,1198.0,1170.2,1190.0,1191.6,357058,2025-12-31
GOLD360,EQ,131.3,129.8,129.95,131.3,237682,2025-12-31
SILVER360,EQ,229.23,216.89,220.66,223.64,77623,2025-12-31
3IINFOLTD,EQ,16.8,16.5,16.61,16.55,289249,2025-12-31
3MINDIA,EQ,35230.0,34835.0,35115.0,35290.0,2603,2025-12-31
3PLAND,EQ,37.0,36.08,36.63,36.62,1891,2025-12-31
5PAISA,EQ,343.85,331.7,333.85,331.7,81052,2025-12-31
63MOONS,EQ,730.4,709.0,719.0,712.5,55747,2025-12-31
ABCOTS,EQ,416.65,410.3,411.95,412.1,9719,2025-12-31
ABINFRA,EQ,18.6,17.5,17.72,18.14,199564,2025-12-31
A2ZINFRA,EQ,17.11,16.4,16.63,16.87,134333,2025-12-31
AADHARHFC,EQ,487.5,476.2,485.05,479.95,243335,2025-12-31
AAKASH,EQ,8.85,8.6,8.74,8.72,60301,2025-12-31
AAREYDRUGS,EQ,69.28,67.15,67.67,68.0,1075680,2025-12-31
AARON,EQ,174.0,166.16,168.55,170.15,18469,2025-12-31
AARTECH,EQ,48.76,47.31,47.97,48.04,26875,2025-12-31
AARTIDRUGS,EQ,413.5,407.45,411.65,409.55,68815,2025-12-31
AARTIIND,EQ,375.85,369.5,373.9,368.1,410166,2025-12-31
AARTIPHARM,EQ,757.35,742.1,752.4,746.8,83821,2025-12-31
AARTISURF,EQ,394.0,383.55,387.8,386.35,11212,2025-12-31
AARVI,EQ,131.8,127.5,128.14,130.03,15724,2025-12-31
AAVAS,EQ,1477.2,1456.1,1464.0,1466.0,274351,2025-12-31
AFSL,EQ,203.76,201.8,201.99,203.72,2560,2025-12-31
ABB,EQ,5207.5,5141.5,5170.0,5138.5,106827,2025-12-31
ABBOTINDIA,EQ,29250.0,28600.0,29025.0,28680.0,5558,2025-12-31
ABMINTLLTD,EQ,42.9,41.51,41.93,42.9,113,2025-12-31
ACC,EQ,1741.8,1725.0,1737.7,1732.1,196513,2025-12-31
ACCELYA,EQ,1320.0,1301.5,1308.6,1315.6,10621,2025-12-31
