TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,259.9,251.42,255.01,259.75,517794,2025-07-17
21STCENMGM,EQ,59.18,58.0,59.17,58.02,12885,2025-07-17
360ONE,EQ,1209.7,1189.3,1205.6,1197.6,484846,2025-07-17
GOLD360,EQ,96.75,96.25,96.45,96.25,1445,2025-07-17
SILVER360,EQ,111.99,109.75,110.02,111.3,2990,2025-07-17
3IINFOLTD,EQ,26.45,25.44,25.63,25.67,1061963,2025-07-17
3MINDIA,EQ,30260.0,29870.0,30000.0,30060.0,3549,2025-07-17
3PLAND,EQ,49.18,47.95,48.44,48.14,4762,2025-07-17
5PAISA,EQ,407.0,399.8,400.3,401.25,21566,2025-07-17
63MOONS,EQ,1130.0,1046.7,1057.4,1093.9,529282,2025-07-17
AAATECH,EQ,99.5,90.0,95.29,90.66,157732,2025-07-17
AADHARHFC,EQ,505.85,491.8,502.75,504.65,1031291,2025-07-17
AARON,EQ,413.9,384.95,402.0,379.6,95848,2025-07-17
AARTECH,EQ,71.4,69.12,70.8,69.96,200688,2025-07-17
AARTIDRUGS,EQ,531.0,511.35,517.8,520.25,341898,2025-07-17
AARTIIND,EQ,458.0,454.2,456.3,455.85,436951,2025-07-17
AARTIPHARM,EQ,970.0,951.1,957.9,964.9,216347,2025-07-17
AARVI,EQ,108.99,106.05,106.52,107.92,13194,2025-07-17
AAVAS,EQ,1960.7,1915.6,1927.8,1910.4,67839,2025-07-17
ABAN,EQ,51.43,49.8,49.93,51.07,96574,2025-07-17
AFSL,EQ,229.8,216.25,219.69,223.9,439824,2025-07-17
ABB,EQ,5664.0,5468.0,5637.5,5551.0,1071876,2025-07-17
ABBOTINDIA,EQ,34440.0,34085.0,34165.0,34280.0,4667,2025-07-17
ACC,EQ,1993.9,1973.8,1978.8,1991.9,302273,2025-07-17
ACCELYA,EQ,1421.9,1402.0,1414.9,1410.3,4228,2025-07-17
ACCURACY,EQ,7.94,7.77,7.78,7.84,152331,2025-07-17
ACEINTEG,EQ,26.4,26.02,26.36,26.12,1873,2025-07-17
ACMESOLAR,EQ,286.0,274.2,278.54,279.36,1787540,2025-07-17
ACE,EQ,1169.8,1146.6,1149.2,1156.1,151005,2025-07-17
ACUTAAS,EQ,1234.0,1200.0,1208.6,1224.9,241057,2025-07-17
ADANIENSOL,EQ,884.0,872.0,873.35,876.6,614709,2025-07-17
ADANIENT,EQ,2654.5,2605.3,2616.6,2608.5,785771,2025-07-17
ADANIGREEN,EQ,1054.9,1033.4,1050.1,1038.6,2304002,2025-07-17
ADANIPORTS,EQ,1464.0,1448.9,1452.5,1456.7,1168071,2025-07-17
ADANIPOWER,EQ,608.65,597.5,598.65,604.85,3515846,2025-07-17
ATGL,EQ,666.9,656.15,661.65,659.9,673880,2025-07-17
ADFFOODS,EQ,289.35,280.0,281.65,277.5,368301,2025-07-17
ABSLAMC,EQ,882.0,858.0,864.15,872.35,382665,2025-07-17
ABCAPITAL,EQ,272.1,267.5,269.0,270.2,1681550,2025-07-17
ABFRL,EQ,76.82,75.51,75.72,76.37,5341173,2025-07-17
ABLBL,EQ,155.8,152.9,153.25,155.04,1060102,2025-07-17
BIRLAMONEY,EQ,180.36,177.0,177.3,179.0,99666,2025-07-17
ABREL,EQ,2202.8,2151.0,2167.6,2179.5,165998,2025-07-17
AVL,EQ,377.6,370.85,375.1,370.55,78368,2025-07-17
BSLGOLDETF,EQ,86.58,85.82,86.05,86.19,117794,2025-07-17
BSLNIFTY,EQ,29.95,29.0,29.1,29.22,133463,2025-07-17
ADOR,EQ,1091.0,1079.9,1086.4,1084.8,5352,2025-07-17
ADROITINFO,EQ,10.98,10.76,10.8,10.85,43589,2025-07-17
ADVENZYMES,EQ,331.5,325.5,327.45,328.0,114905,2025-07-17
ADVANIHOTR,EQ,62.75,60.5,61.22,62.14,109144,2025-07-17
AEGISLOG,EQ,756.25,746.1,751.55,745.6,220666,2025-07-17
AEGISVOPAK,EQ,296.8,281.25,293.37,278.95,4781113,2025-07-17
AEROENTER,EQ,113.9,110.75,112.78,110.73,556933,2025-07-17
AEROFLEX,EQ,218.4,210.1,211.38,216.7,1488397,2025-07-17
