TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,185.5,180.13,183.64,182.46,89169,2026-06-02
21STCENMGM,EQ,34.84,33.81,33.81,34.49,762,2026-06-02
360ONE,EQ,1093.0,1051.8,1089.2,1078.8,1196484,2026-06-02
GOLD360,EQ,152.8,150.45,151.85,150.25,17501,2026-06-02
MSCI360,EQ,9.85,9.71,9.77,9.81,12923,2026-06-02
SILVER360,EQ,259.49,254.45,258.61,256.39,25360,2026-06-02
3BBLACKBIO,EQ,1136.6,1085.0,1113.5,1102.8,19324,2026-06-02
3IINFOLTD,EQ,17.6,17.1,17.4,17.51,110102,2026-06-02
3MINDIA,EQ,32850.0,32390.0,32610.0,32560.0,1573,2026-06-02
3PLAND,EQ,31.9,30.51,31.85,30.49,4827,2026-06-02
5PAISA,EQ,327.95,318.35,324.75,324.65,26330,2026-06-02
63MOONS,EQ,631.95,606.0,624.15,612.7,118264,2026-06-02
ABCOTS,EQ,221.18,214.81,219.03,217.29,12608,2026-06-02
ABINFRA,EQ,11.6,11.0,11.22,11.21,1477430,2026-06-02
ABMKNO,EQ,209.0,199.0,209.0,205.78,7912,2026-06-02
ACSTECH,EQ,33.28,32.47,32.47,33.13,42562,2026-06-02
AKCAPIT,EQ,1748.0,1700.0,1740.8,1727.5,260,2026-06-02
A2ZINFRA,EQ,14.49,13.62,14.38,14.15,289878,2026-06-02
AAATECH,EQ,94.39,91.0,92.47,92.68,11129,2026-06-02
AADHARHFC,EQ,467.5,451.0,465.15,466.75,632602,2026-06-02
AARNAV,EQ,26.8,24.74,25.54,25.0,53155,2026-06-02
AARON,EQ,118.97,115.92,117.61,118.23,12198,2026-06-02
AARTECH,EQ,42.79,41.01,41.45,42.01,19843,2026-06-02
AARTIDRUGS,EQ,383.0,378.0,380.8,382.9,69080,2026-06-02
AARTIIND,EQ,472.45,463.35,469.75,470.9,347545,2026-06-02
AARTIPHARM,EQ,646.9,628.15,635.2,642.35,172574,2026-06-02
AARTISURF,EQ,384.0,372.0,380.25,376.15,4967,2026-06-02
AARVI,EQ,133.94,128.01,131.64,131.82,29092,2026-06-02
AAVAS,EQ,1312.2,1290.0,1305.0,1324.4,52201,2026-06-02
AFSL,EQ,203.87,201.0,201.22,201.0,10656,2026-06-02
ABB,EQ,7169.0,6957.0,7146.0,7027.5,511846,2026-06-02
ABBOTINDIA,EQ,26745.0,26265.0,26295.0,26840.0,6596,2026-06-02
ABMINTLLTD,EQ,47.32,45.0,45.76,45.07,3447,2026-06-02
ACC,EQ,1374.4,1342.3,1369.9,1360.0,138561,2026-06-02
ACCELYA,EQ,1161.0,1120.0,1156.1,1140.5,7706,2026-06-02
ACCURACY,EQ,6.02,5.56,5.69,5.74,145481,2026-06-02
ACEINTEG,EQ,21.9,19.5,20.65,19.13,28060,2026-06-02
ACMESOLAR,EQ,337.9,295.9,334.75,307.2,12451703,2026-06-02
ACE,EQ,879.1,862.35,876.8,874.4,103370,2026-06-02
ACUTAAS,EQ,3059.8,2902.0,3037.6,3018.9,430122,2026-06-02
ADANIENSOL,EQ,1536.8,1475.5,1530.6,1496.5,2826067,2026-06-02
ADANIENT,EQ,2975.0,2865.2,2968.1,2909.4,2066890,2026-06-02
ADANIGREEN,EQ,1457.8,1408.5,1449.4,1446.9,4897662,2026-06-02
ADANIPORTS,EQ,1817.8,1745.2,1814.5,1783.5,2256569,2026-06-02
ADANIPOWER,EQ,236.67,227.41,235.93,232.3,40494771,2026-06-02
ATGL,EQ,752.5,715.05,738.15,733.8,15735942,2026-06-02
ADFFOODS,EQ,275.75,264.55,273.15,266.8,141228,2026-06-02
ABSLAMC,EQ,1040.7,1015.0,1027.2,1019.3,130210,2026-06-02
ABCAPITAL,EQ,352.5,343.75,351.3,350.55,2198386,2026-06-02
ABFRL,EQ,63.0,61.35,61.9,62.76,4172479,2026-06-02
ABLBL,EQ,99.54,97.8,99.08,99.23,510922,2026-06-02
BIRLAMONEY,EQ,139.5,133.93,138.75,136.09,28873,2026-06-02
ABREL,EQ,1259.0,1227.5,1230.1,1250.5,119794,2026-06-02
CPPLUS,EQ,3282.3,3131.0,3213.7,3126.0,529934,2026-06-02
AVL,EQ,522.2,500.75,508.2,522.25,128659,2026-06-02
BSLGOLDETF,EQ,137.25,135.35,136.65,135.77,291164,2026-06-02
BSLNIFTY,EQ,28.02,27.06,27.39,27.34,322440,2026-06-02
ADOR,EQ,1131.6,1092.1,1108.8,1101.4,18453,2026-06-02
ADROITINFO,EQ,9.15,8.86,9.03,8.89,11436,2026-06-02
ADVAIT,EQ,1993.7,1941.1,1972.4,1940.6,30139,2026-06-02
ADVANCE,EQ,104.0,101.0,102.63,102.47,47539,2026-06-02
ADVENZYMES,EQ,395.0,365.0,392.1,379.55,369750,2026-06-02
ADVANIHOTR,EQ,53.81,52.52,53.04,52.68,12036,2026-06-02
ADVENTHTL,EQ,143.0,131.31,140.48,134.14,136764,2026-06-02
AEGISLOG,EQ,780.0,760.0,767.15,774.25,581365,2026-06-02
AEGISVOPAK,EQ,196.49,189.49,195.41,192.88,345079,2026-06-02
AEQUS,EQ,187.09,180.21,181.6,184.86,1762481,2026-06-02
AEROENTER,EQ,97.43,93.9,96.25,94.07,221563,2026-06-02
AEROFLEX,EQ,424.0,381.15,419.45,388.35,2773192,2026-06-02
AERONEU,EQ,89.95,86.99,88.04,88.39,61103,2026-06-02
AETHER,EQ,1116.0,1081.5,1098.7,1115.7,303077,2026-06-02
AFCONS,EQ,331.65,322.6,327.15,331.35,342509,2026-06-02
AFFLE,EQ,1504.7,1427.0,1498.9,1439.5,175177,2026-06-02
AGARIND,EQ,427.0,411.35,424.7,418.6,19275,2026-06-02
AGI,EQ,614.55,586.25,611.35,598.65,163046,2026-06-02
AGIIL,EQ,384.6,345.8,381.6,350.85,2718493,2026-06-02
AGRITECH,EQ,109.69,107.0,108.86,109.27,1194,2026-06-02
AGROPHOS,EQ,31.98,30.95,31.16,31.16,30348,2026-06-02
AHLADA,EQ,44.5,39.07,41.2,40.11,21837,2026-06-02
AHLUCONT,EQ,801.35,747.15,793.45,763.65,76385,2026-06-02
AIAENG,EQ,4562.9,4428.7,4552.3,4522.7,74628,2026-06-02
GOLDTECH,EQ,45.8,41.5,42.86,43.26,64104,2026-06-02
AIRAN,EQ,17.16,16.6,16.95,16.64,31376,2026-06-02
AIROLAM,EQ,82.91,79.1,80.55,82.5,4042,2026-06-02
AJANTPHARM,EQ,2942.0,2865.0,2912.2,2931.0,78363,2026-06-02
AJAXENGG,EQ,594.15,581.3,590.4,588.35,34541,2026-06-02
