TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,184.13,178.0,182.32,180.25,109136,2026-05-06
21STCENMGM,EQ,36.62,35.25,35.25,35.96,3164,2026-05-06
360ONE,EQ,1097.6,1075.0,1084.1,1070.7,2173450,2026-05-06
GOLD360,EQ,147.1,145.35,146.3,143.95,12079,2026-05-06
SILVER360,EQ,240.9,237.94,240.22,234.8,37435,2026-05-06
3BBLACKBIO,EQ,1325.0,1269.0,1318.0,1283.0,10341,2026-05-06
3IINFOLTD,EQ,17.58,17.12,17.43,17.08,221648,2026-05-06
3MINDIA,EQ,32795.0,31995.0,32525.0,32425.0,2929,2026-05-06
3PLAND,EQ,35.8,34.5,35.25,34.48,1079,2026-05-06
5PAISA,EQ,344.0,333.5,339.4,333.3,31529,2026-05-06
63MOONS,EQ,744.55,730.85,740.9,733.75,76749,2026-05-06
ABCOTS,EQ,225.49,216.15,221.77,215.91,94184,2026-05-06
ABINFRA,EQ,15.7,14.8,15.59,15.01,228608,2026-05-06
ABMKNO,EQ,229.99,212.0,218.76,229.98,3139,2026-05-06
ACSTECH,EQ,38.58,37.35,37.97,37.83,89900,2026-05-06
AKCAPIT,EQ,1620.0,1560.1,1575.1,1584.7,17,2026-05-06
AAATECH,EQ,102.01,99.8,99.97,101.57,17767,2026-05-06
AADHARHFC,EQ,520.0,495.05,500.1,517.45,1217757,2026-05-06
AARNAV,EQ,23.48,23.05,23.22,23.22,7585,2026-05-06
AARON,EQ,139.23,131.95,135.26,137.21,16511,2026-05-06
AARTECH,EQ,48.46,45.48,46.88,47.96,123623,2026-05-06
AARTIDRUGS,EQ,402.45,390.5,400.45,391.35,206280,2026-05-06
AARTIIND,EQ,506.2,482.0,497.85,488.0,2449234,2026-05-06
AARTIPHARM,EQ,791.05,768.0,788.45,767.45,299171,2026-05-06
AARTISURF,EQ,442.0,421.0,439.0,423.9,11040,2026-05-06
AARVI,EQ,128.38,125.0,126.35,126.54,12818,2026-05-06
AAVAS,EQ,1494.9,1417.8,1435.4,1445.8,224157,2026-05-06
AFSL,EQ,209.5,201.05,205.68,201.08,41210,2026-05-06
ABB,EQ,7389.0,7135.0,7182.5,7328.0,282411,2026-05-06
ABBOTINDIA,EQ,26450.0,25430.0,26300.0,25305.0,17912,2026-05-06
ACC,EQ,1425.9,1392.1,1414.0,1392.6,159515,2026-05-06
ACCELYA,EQ,1172.0,1151.0,1160.0,1151.0,5683,2026-05-06
ACEINTEG,EQ,21.98,20.3,20.53,21.55,12559,2026-05-06
ACMESOLAR,EQ,300.15,290.15,296.45,295.5,748789,2026-05-06
ACE,EQ,891.85,883.2,887.55,882.05,324375,2026-05-06
ACUTAAS,EQ,2745.0,2664.0,2685.8,2656.7,523243,2026-05-06
ADANIENSOL,EQ,1422.0,1389.1,1407.3,1409.6,3076159,2026-05-06
ADANIENT,EQ,2546.5,2472.2,2540.3,2462.0,3169133,2026-05-06
ADANIGREEN,EQ,1368.0,1318.2,1353.0,1331.4,4273727,2026-05-06
ADANIPORTS,EQ,1762.4,1718.6,1748.3,1725.0,3001204,2026-05-06
ADANIPOWER,EQ,232.39,224.24,229.12,229.96,45243061,2026-05-06
ATGL,EQ,658.0,641.0,651.0,647.2,1811159,2026-05-06
ADFFOODS,EQ,273.0,261.05,268.8,262.55,240552,2026-05-06
ABSLAMC,EQ,1075.0,1050.1,1066.7,1064.6,390001,2026-05-06
ABCAPITAL,EQ,372.5,364.5,369.3,360.85,8553660,2026-05-06
ABFRL,EQ,66.58,63.55,66.21,63.99,10580344,2026-05-06
ABLBL,EQ,108.39,104.57,107.6,104.79,1032956,2026-05-06
BIRLAMONEY,EQ,147.4,143.69,146.47,143.26,36594,2026-05-06
ABREL,EQ,1555.0,1487.1,1549.7,1482.4,480330,2026-05-06
CPPLUS,EQ,2575.0,2223.9,2460.5,2460.6,1186340,2026-05-06
AVL,EQ,560.4,548.1,557.7,555.85,76486,2026-05-06
BSLGOLDETF,EQ,131.92,131.1,131.81,129.85,312820,2026-05-06
BSLNIFTY,EQ,28.68,27.98,28.32,27.99,527583,2026-05-06
ADOR,EQ,1090.2,1059.4,1079.9,1073.9,26199,2026-05-06
ADROITINFO,EQ,10.28,9.75,9.87,9.97,27269,2026-05-06
ADVAIT,EQ,2060.5,1941.6,1975.3,2030.4,68177,2026-05-06
ADVANCE,EQ,114.42,109.35,113.93,109.35,316433,2026-05-06
ADVENZYMES,EQ,359.55,351.6,355.95,357.65,179060,2026-05-06
ADVANIHOTR,EQ,55.63,54.9,55.16,55.14,36950,2026-05-06
ADVENTHTL,EQ,167.7,153.0,163.51,158.4,395987,2026-05-06
AEGISLOG,EQ,737.8,713.3,735.1,708.55,659559,2026-05-06
AEGISVOPAK,EQ,206.58,195.0,201.06,194.91,1838389,2026-05-06
AEQUS,EQ,194.99,185.05,187.57,193.25,1377801,2026-05-06
AEROENTER,EQ,105.0,94.48,98.49,94.48,994917,2026-05-06
AEROFLEX,EQ,350.05,320.0,344.7,318.05,10678433,2026-05-06
AERONEU,EQ,88.8,82.15,86.37,84.3,212039,2026-05-06
AETHER,EQ,1240.0,1203.8,1232.7,1221.5,237357,2026-05-06
AFCONS,EQ,350.8,333.7,336.3,346.0,966061,2026-05-06
AFFLE,EQ,1449.9,1414.9,1434.3,1415.6,159582,2026-05-06
AGARIND,EQ,463.5,415.1,452.65,412.8,149172,2026-05-06
AGI,EQ,646.0,627.45,638.25,621.0,345596,2026-05-06
AGIIL,EQ,379.7,362.3,372.6,367.75,2362865,2026-05-06
AGRITECH,EQ,112.4,109.32,110.55,109.32,1167,2026-05-06
AGROPHOS,EQ,31.83,31.0,31.62,31.1,14632,2026-05-06
AHLADA,EQ,45.83,44.0,44.45,44.91,15774,2026-05-06
AHLUCONT,EQ,892.85,850.0,852.65,877.75,131427,2026-05-06
AIAENG,EQ,3957.0,3856.0,3912.0,3876.4,25922,2026-05-06
GOLDTECH,EQ,41.66,39.07,40.53,39.43,47465,2026-05-06
AIRAN,EQ,17.0,16.1,16.82,16.26,54322,2026-05-06
AIROLAM,EQ,91.79,83.0,86.38,86.7,4688,2026-05-06
AJANTPHARM,EQ,3115.0,2924.9,3096.3,2897.6,758180,2026-05-06
AJAXENGG,EQ,545.0,529.1,542.15,533.4,45760,2026-05-06
AJMERA,EQ,132.4,119.04,128.87,121.22,887308,2026-05-06
AJOONI,EQ,4.42,4.29,4.34,4.29,171477,2026-05-06
AKASH,EQ,27.62,26.5,27.12,26.99,11048,2026-05-06
AKG,EQ,11.9,11.0,11.61,11.9,93254,2026-05-06
AKI,EQ,5.3,5.08,5.21,5.16,40538,2026-05-06
AKSHAR,EQ,0.48,0.47,0.47,0.47,581956,2026-05-06
AKSHARCHEM,EQ,213.99,202.95,210.36,207.54,5891,2026-05-06
AKUMS,EQ,560.4,550.15,552.15,552.8,119905,2026-05-06
ALANKIT,EQ,9.35,9.2,9.28,9.15,129715,2026-05-06
ALBERTDAVD,EQ,815.0,758.6,806.45,758.6,42442,2026-05-06
ALEMBICLTD,EQ,93.31,91.5,93.08,91.13,247140,2026-05-06
APLLTD,EQ,793.2,764.75,785.5,769.3,414155,2026-05-06
ALGOQUANT,EQ,59.9,56.79,58.82,57.28,1493999,2026-05-06
ALICON,EQ,737.8,715.0,728.4,723.6,15014,2026-05-06
ALIVUS,EQ,1134.0,1068.8,1125.0,1076.6,222955,2026-05-06
ALKALI,EQ,69.38,66.11,67.95,66.66,21173,2026-05-06
ALKEM,EQ,5635.5,5404.0,5557.0,5403.0,130241,2026-05-06
ALKYLAMINE,EQ,1785.0,1531.0,1758.5,1542.7,763256,2026-05-06
ALLTIME,EQ,265.0,257.75,263.52,262.18,41827,2026-05-06
ALLCARGO,EQ,9.8,9.55,9.73,9.6,3593702,2026-05-06
ATL,EQ,26.59,25.81,26.4,25.82,150147,2026-05-06
ALLDIGI,EQ,879.9,824.0,827.35,835.0,32424,2026-05-06
ABDL,EQ,549.9,537.2,544.8,539.05,123192,2026-05-06
ADSL,EQ,140.0,131.06,132.61,135.01,1453411,2026-05-06
ALMONDZ,EQ,17.64,16.7,17.36,17.01,137170,2026-05-06
ALOKINDS,EQ,14.5,13.86,14.31,13.94,6280054,2026-05-06
ALPA,EQ,71.5,67.18,70.67,67.86,29231,2026-05-06
ALPHAGEO,EQ,227.8,216.51,225.77,219.1,5013,2026-05-06
AMAGI,EQ,450.8,426.3,440.75,440.55,268487,2026-05-06
AMANTA,EQ,138.89,133.0,134.23,137.9,61735,2026-05-06
ARE&M,EQ,896.85,872.7,881.0,887.4,496102,2026-05-06
AMBALALSA,EQ,32.17,30.3,31.21,31.47,64984,2026-05-06
AMBER,EQ,8730.0,8150.0,8661.5,8204.0,613249,2026-05-06
AMBICAAGAR,EQ,24.84,23.27,23.83,23.79,3476,2026-05-06
AMBIKCO,EQ,1687.0,1590.5,1651.9,1579.9,72403,2026-05-06
AMBUJACEM,EQ,449.6,435.8,446.9,433.1,5333664,2026-05-06
AMDIND,EQ,47.75,46.0,46.53,45.83,10287,2026-05-06
AMNPLST,EQ,175.0,169.21,170.04,172.96,1918,2026-05-06
AMIRCHAND,EQ,132.26,129.5,130.88,130.8,545118,2026-05-06
AMJLAND,EQ,42.59,40.7,41.29,41.48,3551,2026-05-06
AMRUTANJAN,EQ,550.2,536.0,548.65,533.0,28154,2026-05-06
ARSSBL,EQ,615.0,585.6,592.25,606.4,751662,2026-05-06
ANANDRATHI,EQ,3645.0,3537.2,3618.4,3612.8,432163,2026-05-06
ANANTRAJ,EQ,559.7,525.1,556.65,520.45,6328940,2026-05-06
ACL,EQ,56.9,54.52,55.56,55.33,18337,2026-05-06
ANDHRAPAP,EQ,69.73,66.7,68.09,66.8,88054,2026-05-06
ANDHRSUGAR,EQ,107.23,100.5,103.95,100.22,885687,2026-05-06
ANGELONE,EQ,318.6,310.6,316.85,314.4,5077995,2026-05-06
APCL,EQ,118.03,114.51,117.32,116.86,3901,2026-05-06
AHCL,EQ,13.41,13.15,13.2,13.12,1017077,2026-05-06
ANMOL,EQ,12.77,11.8,12.25,11.93,62348,2026-05-06
ANTGRAPHIC,EQ,0.85,0.82,0.83,0.82,159552,2026-05-06
ANTELOPUS,EQ,717.7,668.0,682.65,692.25,224824,2026-05-06
ANTHEM,EQ,778.95,760.75,768.75,761.85,306840,2026-05-06
AWHCL,EQ,518.0,503.55,513.95,511.15,105567,2026-05-06
ANUHPHR,EQ,86.81,82.02,82.65,85.28,91091,2026-05-06
ANURAS,EQ,1381.3,1350.0,1360.4,1359.3,275167,2026-05-06
AONEGOLD,EQ,14.01,13.87,13.99,13.79,765806,2026-05-06
AONELIQUID,EQ,1058.17,1058.15,1058.16,1058.01,8845,2026-05-06
AONENIFTY,EQ,10.09,9.84,9.96,9.85,331033,2026-05-06
AONESILVER,EQ,9.35,9.2,9.29,9.14,538601,2026-05-06
AONETMMQ50,EQ,10.2,9.85,10.19,10.06,59515,2026-05-06
AONETOTAL,EQ,11.92,11.34,11.73,11.57,356174,2026-05-06
APARINDS,EQ,12900.0,12340.0,12384.0,12794.0,102133,2026-05-06
APCOTEXIND,EQ,430.0,411.2,426.15,414.55,96583,2026-05-06
APEX,EQ,473.0,454.0,468.85,457.25,476906,2026-05-06
APLAPOLLO,EQ,1921.0,1869.0,1914.7,1870.6,1099178,2026-05-06
APOLLOHOSP,EQ,7815.0,7742.5,7760.5,7772.0,437084,2026-05-06
APOLLO,EQ,320.0,308.0,312.75,308.05,11618016,2026-05-06
APOLLOPIPE,EQ,459.0,444.35,450.15,451.3,163456,2026-05-06
APOLSINHOT,EQ,1202.0,1153.0,1167.0,1157.6,1839,2026-05-06
APOLLOTYRE,EQ,418.6,403.7,412.65,402.6,2176400,2026-05-06
APTECHT,EQ,104.8,102.9,104.14,103.25,174811,2026-05-06
APTUS,EQ,270.0,260.95,267.4,259.0,1665240,2026-05-06
AQYLON,EQ,53.55,50.95,52.5,52.48,2040647,2026-05-06
ACI,EQ,628.0,619.05,621.25,621.6,61701,2026-05-06
ADL,EQ,80.99,73.1,74.09,76.99,2947,2026-05-06
ARCHIDPLY,EQ,87.18,84.18,85.3,86.83,21134,2026-05-06
ARCHIES,EQ,16.7,15.5,16.23,15.5,31338,2026-05-06
ARFIN,EQ,95.85,93.0,94.72,93.34,1560294,2026-05-06
ARIES,EQ,377.4,368.25,375.1,368.8,15085,2026-05-06
ARIHANTCAP,EQ,73.29,71.76,72.4,71.88,146228,2026-05-06
ARIHANT,EQ,930.0,861.4,904.6,911.3,1705,2026-05-06
ARIHANTSUP,EQ,282.5,269.4,272.95,271.95,14684,2026-05-06
ARIS,EQ,137.5,132.75,136.56,133.86,860568,2026-05-06
ARKADE,EQ,125.9,121.75,124.18,123.16,269617,2026-05-06
ARMANFIN,EQ,1818.0,1685.0,1787.8,1678.5,185572,2026-05-06
AROGRANITE,EQ,27.39,25.96,26.49,26.22,6475,2026-05-06
ARROWGREEN,EQ,548.75,535.0,538.9,540.95,13904,2026-05-06
ARTEMISMED,EQ,261.0,250.66,259.81,252.26,289144,2026-05-06
ARVEE,EQ,175.0,165.41,167.33,166.22,205,2026-05-06
ARVINDFASN,EQ,495.0,438.55,480.0,436.3,6354874,2026-05-06
ARVIND,EQ,403.0,386.55,389.7,394.1,277855,2026-05-06
ARVSMART,EQ,639.9,624.2,637.3,629.45,52847,2026-05-06
ASAHIINDIA,EQ,849.25,833.05,841.4,841.5,78885,2026-05-06
ASAHISONG,EQ,251.5,244.03,249.04,243.31,7503,2026-05-06
ASHAPURMIN,EQ,663.0,638.65,660.15,645.35,530318,2026-05-06
ASHIANA,EQ,349.45,342.1,344.05,345.5,26651,2026-05-06
ASHIKA,EQ,399.0,386.0,388.95,390.1,98558,2026-05-06
ASHIMASYN,EQ,16.55,15.91,16.29,15.83,113092,2026-05-06
ASHOKLEY,EQ,169.11,160.5,167.8,160.25,22189983,2026-05-06
ASHOKA,EQ,138.5,134.12,138.02,134.42,1245664,2026-05-06
ASHOKAMET,EQ,16.94,16.3,16.77,16.44,17301,2026-05-06
ASIANENE,EQ,326.9,291.7,298.1,320.1,294041,2026-05-06
ASIANTILES,EQ,64.55,62.61,63.56,63.31,1255834,2026-05-06
AHLEAST,EQ,163.46,159.1,161.96,158.74,1573,2026-05-06
ASIANHOTNR,EQ,299.0,287.0,290.15,291.6,6182,2026-05-06
ASIANPAINT,EQ,2529.0,2440.4,2519.0,2430.0,1395987,2026-05-06
ASTAR,EQ,701.0,626.1,635.0,655.0,234,2026-05-06
ASKAUTOLTD,EQ,468.05,452.8,460.05,458.8,142188,2026-05-06
ASPINWALL,EQ,244.99,225.01,239.7,228.06,5410,2026-05-06
ASALCBR,EQ,898.0,878.0,893.6,878.3,10962,2026-05-06
ASTEC,EQ,723.0,674.15,712.15,673.75,72315,2026-05-06
ASTERDM,EQ,748.1,720.65,731.05,742.8,1176303,2026-05-06
ASTRAMICRO,EQ,1110.2,1079.7,1088.2,1104.1,452109,2026-05-06
ASTRAL,EQ,1588.7,1533.1,1576.1,1531.6,542926,2026-05-06
ASTRAZEN,EQ,8400.5,8205.5,8382.5,8228.0,6694,2026-05-06
ATALREAL,EQ,28.76,28.01,28.39,28.19,3138009,2026-05-06
ATAM,EQ,80.0,76.2,77.36,78.4,25306,2026-05-06
ATHERENERG,EQ,954.45,890.05,897.55,937.8,4949900,2026-05-06
ATLANTAA,EQ,42.99,41.37,42.65,41.5,55052,2026-05-06
ATLASCYCLE,EQ,103.99,98.2,102.78,100.47,10965,2026-05-06
ATULAUTO,EQ,496.0,483.0,494.5,486.45,249186,2026-05-06
ATUL,EQ,7150.0,6920.5,7108.0,6911.0,35239,2026-05-06
AUBANK,EQ,1028.4,1002.0,1024.0,1007.1,2454365,2026-05-06
AURIGROW,EQ,0.33,0.32,0.33,0.32,10560188,2026-05-06
AURIONPRO,EQ,887.0,863.8,880.4,861.5,119850,2026-05-06
AUROPHARMA,EQ,1489.7,1426.1,1484.0,1428.1,2420846,2026-05-06
AURUM,EQ,183.89,177.06,180.88,182.08,63326,2026-05-06
AUSOMENT,EQ,158.99,146.15,151.1,151.78,34080,2026-05-06
AIIL,EQ,475.9,456.0,474.35,452.95,249729,2026-05-06
AUTOIND,EQ,82.7,77.11,78.93,77.3,1199551,2026-05-06
AUTOAXLES,EQ,1840.8,1801.0,1826.6,1803.8,5177,2026-05-06
ASAL,EQ,528.75,513.6,524.2,514.55,22464,2026-05-06
AVAILFC,EQ,162.0,151.7,157.49,156.8,2682,2026-05-06
AVALON,EQ,1180.3,1132.0,1150.8,1169.7,210036,2026-05-06
AVANTEL,EQ,157.99,152.3,156.71,151.29,3066352,2026-05-06
AVANTIFEED,EQ,1366.1,1336.3,1348.4,1326.1,542471,2026-05-06
DMART,EQ,4444.5,4342.1,4432.2,4358.7,396395,2026-05-06
CCAVENUE,EQ,14.16,13.82,14.08,13.78,13545144,2026-05-06
AVG,EQ,173.95,166.1,170.95,170.32,25001,2026-05-06
AVONMORE,EQ,12.75,11.88,12.16,12.27,475735,2026-05-06
AVROIND,EQ,12.33,11.46,11.84,12.04,345818,2026-05-06
AVTNPL,EQ,69.74,67.42,68.06,67.49,32250,2026-05-06
AWFIS,EQ,367.0,356.2,364.4,359.05,145168,2026-05-06
AWL,EQ,209.2,204.34,207.8,205.81,2374842,2026-05-06
AXISBANK,EQ,1301.0,1255.2,1294.2,1259.7,7277673,2026-05-06
AXISGOLD,EQ,125.44,123.85,125.1,122.99,1820458,2026-05-06
AXISBNKETF,EQ,574.13,561.03,573.98,561.05,598,2026-05-06
AXISCETF,EQ,120.97,117.76,118.89,117.89,658,2026-05-06
AXISHCETF,EQ,157.23,153.19,155.86,153.46,10140,2026-05-06
AXISILVER,EQ,244.39,240.67,243.67,237.58,1135982,2026-05-06
AXISNIFTY,EQ,268.11,264.33,267.42,264.82,13047,2026-05-06
AXISTECETF,EQ,324.25,320.2,321.44,320.28,4819,2026-05-06
AXISVALUE,EQ,34.4,33.67,34.31,33.87,203695,2026-05-06
AXSENSEX,EQ,80.58,77.26,80.28,79.25,6397,2026-05-06
AXISCADES,EQ,2185.0,2102.0,2156.3,2129.4,134728,2026-05-06
AXITA,EQ,8.28,8.11,8.17,8.19,219182,2026-05-06
AYE,EQ,147.43,135.12,145.67,133.58,3908941,2026-05-06
AYMSYNTEX,EQ,241.83,225.4,235.41,230.1,12151,2026-05-06
AZAD,EQ,2220.0,2150.8,2194.3,2153.8,385890,2026-05-06
BNALTD,EQ,396.8,389.9,389.95,400.75,685,2026-05-06
BBTCL,EQ,201.9,193.0,197.36,196.62,1917,2026-05-06
BAGFILMS,EQ,5.25,5.11,5.16,5.14,74609,2026-05-06
BLKASHYAP,EQ,60.12,56.8,57.96,58.26,1269857,2026-05-06
STYLEBAAZA,EQ,418.0,404.95,413.55,403.4,691723,2026-05-06
BAIDFIN,EQ,11.6,11.15,11.23,11.41,88939,2026-05-06
BAJAJ-AUTO,EQ,10390.0,10141.0,10319.0,10046.0,393486,2026-05-06
BAJAJCON,EQ,497.0,475.6,490.15,488.75,1578820,2026-05-06
BAJAJELEC,EQ,423.0,412.6,418.15,416.2,124826,2026-05-06
BAJFINANCE,EQ,984.0,965.0,980.75,958.6,7771237,2026-05-06
BAJAJFINSV,EQ,1838.8,1798.1,1836.1,1794.6,1059177,2026-05-06
BAJAJHCARE,EQ,345.7,325.8,334.85,324.85,430167,2026-05-06
BAJAJHIND,EQ,20.79,20.15,20.4,20.41,10979699,2026-05-06
BAJAJHLDNG,EQ,10799.0,10514.0,10612.0,10469.0,47202,2026-05-06
BAJAJHFL,EQ,87.55,86.34,86.97,86.49,5711476,2026-05-06
BAJAJST,EQ,464.95,440.1,448.05,439.15,3311,2026-05-06
BAJEL,EQ,182.89,176.97,181.98,180.99,210278,2026-05-06
BALPHARMA,EQ,77.67,75.4,76.97,75.52,7170,2026-05-06
BALAMINES,EQ,1517.0,1437.5,1492.4,1462.0,332822,2026-05-06
BALAJITELE,EQ,110.8,107.33,109.58,109.65,401775,2026-05-06
BALKRISIND,EQ,2238.6,2188.0,2230.3,2172.0,68805,2026-05-06
BALKRISHNA,EQ,19.27,18.5,18.76,18.93,17976,2026-05-06
BALMLAWRIE,EQ,199.2,192.5,196.28,186.92,724214,2026-05-06
BLIL,EQ,74.79,74.0,74.47,73.42,70669,2026-05-06
BALRAMCHIN,EQ,537.0,522.6,524.85,531.0,470663,2026-05-06
BALUFORGE,EQ,564.9,539.7,559.0,557.7,630484,2026-05-06
BANARBEADS,EQ,113.8,109.0,113.58,111.04,605,2026-05-06
BANCOINDIA,EQ,638.8,616.65,635.6,621.1,195951,2026-05-06
BANDHANBNK,EQ,210.63,205.12,208.88,206.44,14798405,2026-05-06
GOLDBND,EQ,151.0,148.45,149.76,147.47,34843,2026-05-06
IDFNIFTYET,EQ,267.63,263.58,267.56,264.13,583,2026-05-06
SILVERBND,EQ,246.15,240.67,245.45,239.02,24952,2026-05-06
BANG,EQ,40.99,39.93,40.88,40.33,4308,2026-05-06
BANKBARODA,EQ,271.4,262.8,270.3,263.4,17657931,2026-05-06
BANKINDIA,EQ,143.25,138.4,142.34,138.58,21321991,2026-05-06
MAHABANK,EQ,84.15,82.14,83.63,81.24,37582297,2026-05-06
BASML,EQ,25.66,24.7,25.43,25.04,160837,2026-05-06
BANARISUG,EQ,3667.0,3593.6,3603.5,3618.1,695,2026-05-06
BANSALWIRE,EQ,313.5,300.3,311.8,299.4,134115,2026-05-06
BANSWRAS,EQ,127.95,120.62,127.14,122.4,99016,2026-05-06
BVCL,EQ,46.25,45.31,46.06,44.96,17716,2026-05-06
BBNPNBETF,EQ,56.07,54.0,56.07,54.9,3898,2026-05-06
BBNPPGOLD,EQ,145.95,143.5,144.75,143.05,2633,2026-05-06
ASMS,EQ,8.0,7.61,7.89,7.59,2194641,2026-05-06
BASF,EQ,3835.0,3640.0,3802.8,3620.8,49901,2026-05-06
BATAINDIA,EQ,729.35,715.9,724.95,718.55,101179,2026-05-06
BATLIBOI,EQ,83.99,80.2,81.76,80.17,14499,2026-05-06
BAYERCROP,EQ,4691.9,4620.0,4650.9,4642.6,11616,2026-05-06
BCLIND,EQ,37.29,35.8,36.32,36.53,654063,2026-05-06
BCPL,EQ,86.69,78.5,80.61,85.24,88794,2026-05-06
BEARDSELL,EQ,26.85,25.65,25.87,25.96,15776,2026-05-06
BEEKAY,EQ,440.0,425.55,431.9,426.3,1491,2026-05-06
