TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,181.0,177.45,178.86,178.76,61886,2026-02-23
21STCENMGM,EQ,37.15,35.75,36.06,36.44,5382,2026-02-23
360ONE,EQ,1130.0,1100.1,1126.9,1100.6,793296,2026-02-23
GOLD360,EQ,154.0,151.35,152.55,150.25,109064,2026-02-23
SILVER360,EQ,262.96,253.28,257.98,243.06,111051,2026-02-23
3IINFOLTD,EQ,14.63,14.43,14.45,14.53,516897,2026-02-23
3MINDIA,EQ,36565.0,36005.0,36115.0,36145.0,2540,2026-02-23
3PLAND,EQ,35.7,33.6,34.4,34.52,1033,2026-02-23
5PAISA,EQ,325.95,316.05,319.95,323.85,61377,2026-02-23
63MOONS,EQ,648.1,576.55,583.4,641.9,391318,2026-02-23
ABCOTS,EQ,437.0,421.05,425.0,419.15,19107,2026-02-23
ABINFRA,EQ,23.56,20.26,20.82,21.68,6125700,2026-02-23
A2ZINFRA,EQ,14.99,14.26,14.48,14.7,107011,2026-02-23
AADHARHFC,EQ,484.95,467.7,470.0,479.35,462956,2026-02-23
AAKASH,EQ,9.2,8.61,8.82,8.61,398933,2026-02-23
AAREYDRUGS,EQ,86.37,79.23,80.49,78.52,781999,2026-02-23
AARON,EQ,168.79,163.0,163.43,165.47,7396,2026-02-23
AARTECH,EQ,45.39,43.25,43.63,44.58,62196,2026-02-23
AARTIDRUGS,EQ,375.7,369.2,371.3,372.3,105522,2026-02-23
AARTIIND,EQ,457.0,441.2,446.7,450.65,536594,2026-02-23
AARTIPHARM,EQ,709.75,682.9,686.9,698.75,208678,2026-02-23
AARTISURF,EQ,418.5,405.05,405.95,418.5,5586,2026-02-23
AARVI,EQ,131.79,126.44,126.62,126.99,7666,2026-02-23
AAVAS,EQ,1291.6,1264.2,1285.4,1280.0,181284,2026-02-23
AFSL,EQ,210.21,201.03,202.45,201.02,40363,2026-02-23
ABB,EQ,6090.0,5775.0,5917.5,5987.0,831004,2026-02-23
ABBOTINDIA,EQ,26515.0,26240.0,26470.0,26295.0,4509,2026-02-23
ACC,EQ,1628.8,1611.0,1618.8,1612.6,96024,2026-02-23
