TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,150.59,144.45,147.19,143.04,150487,2026-03-24
21STCENMGM,EQ,31.85,30.65,30.7,31.27,2937,2026-03-24
360ONE,EQ,1010.0,984.3,989.3,985.4,2023338,2026-03-24
GOLD360,EQ,137.1,132.35,136.35,130.4,59938,2026-03-24
SILVER360,EQ,227.0,207.5,220.13,204.96,250848,2026-03-24
3IINFOLTD,EQ,13.99,13.55,13.64,13.49,1161610,2026-03-24
3MINDIA,EQ,31785.0,30675.0,31560.0,31100.0,2974,2026-03-24
3PLAND,EQ,32.5,30.01,30.92,31.57,261,2026-03-24
5PAISA,EQ,289.85,272.1,273.8,279.2,101346,2026-03-24
63MOONS,EQ,511.0,490.0,498.0,484.3,248436,2026-03-24
ABCOTS,EQ,409.7,402.4,406.05,405.4,14959,2026-03-24
ABINFRA,EQ,17.47,16.85,16.85,16.92,3010612,2026-03-24
AAATECH,EQ,92.26,90.16,91.45,90.11,11913,2026-03-24
AADHARHFC,EQ,465.6,439.45,462.8,445.1,257596,2026-03-24
AAREYDRUGS,EQ,66.07,61.98,63.78,62.48,58825,2026-03-24
AARNAV,EQ,26.79,24.41,24.9,24.92,40356,2026-03-24
AARON,EQ,140.9,131.1,133.32,135.94,11939,2026-03-24
AARTECH,EQ,46.31,42.14,42.82,44.77,68694,2026-03-24
AARTIDRUGS,EQ,339.2,327.95,335.45,327.6,111033,2026-03-24
AARTIIND,EQ,419.6,403.8,418.7,405.15,603175,2026-03-24
AARTIPHARM,EQ,640.0,615.15,622.75,617.6,287517,2026-03-24
AARTISURF,EQ,356.65,337.6,351.35,337.9,21572,2026-03-24
AARVI,EQ,128.0,124.44,125.04,125.36,17396,2026-03-24
AAVAS,EQ,1119.9,1068.0,1114.2,1073.9,199662,2026-03-24
AFSL,EQ,202.92,201.0,201.0,201.04,35361,2026-03-24
ABB,EQ,6244.5,6045.0,6162.0,6041.5,280421,2026-03-24
ABBOTINDIA,EQ,27000.0,25350.0,26800.0,25485.0,14823,2026-03-24
ACC,EQ,1357.9,1319.5,1334.3,1329.8,249566,2026-03-24
ACCELYA,EQ,1162.9,1135.0,1137.9,1138.3,13954,2026-03-24
ACCURACY,EQ,4.03,3.86,3.94,3.92,690763,2026-03-24
ACEINTEG,EQ,16.95,16.0,16.56,15.95,2358,2026-03-24
ACMESOLAR,EQ,250.95,237.39,249.1,237.55,1849760,2026-03-24
ACE,EQ,815.0,782.0,798.75,789.7,222421,2026-03-24
ACUTAAS,EQ,2496.9,2303.4,2435.3,2268.2,1620858,2026-03-24
ADANIENSOL,EQ,976.3,935.4,967.3,946.9,2325440,2026-03-24
ADANIENT,EQ,1893.0,1813.7,1817.9,1833.0,11211381,2026-03-24
