TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,148.65,135.1,147.48,133.14,138243,2026-04-01
21STCENMGM,EQ,29.45,28.5,29.4,28.91,1356,2026-04-01
360ONE,EQ,982.7,950.0,953.05,949.6,610228,2026-04-01
GOLD360,EQ,147.1,144.35,146.0,141.45,53805,2026-04-01
SILVER360,EQ,232.21,228.44,230.14,220.66,76481,2026-04-01
3IINFOLTD,EQ,14.43,13.88,14.3,13.76,660167,2026-04-01
3MINDIA,EQ,31305.0,29125.0,29395.0,30120.0,11036,2026-04-01
3PLAND,EQ,33.0,29.5,31.46,29.5,3834,2026-04-01
5PAISA,EQ,273.0,251.0,270.21,249.1,82094,2026-04-01
63MOONS,EQ,512.0,476.35,504.3,470.3,177776,2026-04-01
ABCOTS,EQ,409.75,395.5,402.65,402.6,9556,2026-04-01
ABINFRA,EQ,16.3,15.8,15.89,15.69,224741,2026-04-01
AAATECH,EQ,93.48,89.96,91.96,89.16,14328,2026-04-01
AADHARHFC,EQ,456.55,445.85,451.15,448.85,340024,2026-04-01
AAREYDRUGS,EQ,53.28,52.28,53.28,50.75,21947,2026-04-01
AARNAV,EQ,26.02,21.5,23.56,21.69,104252,2026-04-01
AARON,EQ,124.79,111.3,122.54,109.27,22030,2026-04-01
AARTECH,EQ,39.0,35.24,36.64,34.8,146848,2026-04-01
AARTIDRUGS,EQ,348.65,322.05,346.4,319.75,174275,2026-04-01
AARTIIND,EQ,416.9,405.0,411.4,399.05,447997,2026-04-01
AARTIPHARM,EQ,654.8,610.0,635.05,591.95,199358,2026-04-01
AARTISURF,EQ,360.0,330.3,351.0,321.1,12501,2026-04-01
AARVI,EQ,128.53,122.96,127.66,120.69,8012,2026-04-01
AAVAS,EQ,1138.0,1100.0,1134.2,1078.0,128259,2026-04-01
AFSL,EQ,203.01,201.0,201.1,201.0,9933,2026-04-01
ABB,EQ,6188.5,6012.0,6063.0,5941.5,339497,2026-04-01
ABBOTINDIA,EQ,26550.0,25990.0,26490.0,25915.0,6360,2026-04-01
ACC,EQ,1331.9,1280.1,1327.9,1254.6,208873,2026-04-01
ACCELYA,EQ,1129.2,1053.0,1115.0,1024.6,19009,2026-04-01
ACCURACY,EQ,3.88,3.56,3.73,3.47,151277,2026-04-01
ACEINTEG,EQ,16.53,15.21,16.43,15.25,2243,2026-04-01
ACMESOLAR,EQ,272.45,258.55,266.8,261.61,1830804,2026-04-01
ACE,EQ,813.95,763.95,811.5,748.95,246802,2026-04-01
ACUTAAS,EQ,2634.8,2232.7,2332.1,2558.6,1715994,2026-04-01
ADANIENSOL,EQ,982.45,947.1,956.6,934.9,1333686,2026-04-01
ADANIENT,EQ,1870.0,1803.8,1842.5,1758.8,2328166,2026-04-01
ADANIGREEN,EQ,855.3,827.15,851.95,806.9,3454451,2026-04-01
ADANIPORTS,EQ,1405.4,1348.7,1385.4,1312.6,3684039,2026-04-01
ADANIPOWER,EQ,158.15,153.44,157.11,150.43,48215780,2026-04-01
ATGL,EQ,530.0,513.3,520.9,509.95,1854124,2026-04-01
ADFFOODS,EQ,182.54,170.0,179.25,167.18,223054,2026-04-01
ABSLAMC,EQ,915.0,891.0,901.4,878.3,153583,2026-04-01
ABCAPITAL,EQ,308.6,299.35,302.9,292.25,4659823,2026-04-01
ABFRL,EQ,58.38,55.33,58.05,53.89,4589120,2026-04-01
ABLBL,EQ,94.0,89.3,93.52,88.23,1586959,2026-04-01
BIRLAMONEY,EQ,116.07,98.3,109.18,96.73,219154,2026-04-01
ABREL,EQ,1175.9,1130.0,1155.0,1123.0,191326,2026-04-01
CPPLUS,EQ,1949.4,1771.5,1790.3,1798.3,658090,2026-04-01
AVL,EQ,487.5,458.0,468.05,478.1,245300,2026-04-01
BSLGOLDETF,EQ,132.19,130.15,130.54,128.17,511399,2026-04-01
BSLNIFTY,EQ,26.74,26.2,26.35,25.99,2204429,2026-04-01
ADOR,EQ,930.0,879.8,893.25,878.0,26461,2026-04-01
ADROITINFO,EQ,9.0,8.4,8.84,8.23,22653,2026-04-01
ADVAIT,EQ,1852.7,1720.0,1737.5,1690.1,115596,2026-04-01
ADVANCE,EQ,94.83,85.36,92.42,84.96,317791,2026-04-01
ADVENZYMES,EQ,270.9,261.0,266.4,255.3,140302,2026-04-01
ADVANIHOTR,EQ,50.0,47.1,49.93,47.1,36427,2026-04-01
ADVENTHTL,EQ,143.99,130.25,139.76,125.11,571850,2026-04-01
AEGISLOG,EQ,620.2,599.0,603.4,598.65,376334,2026-04-01
AEGISVOPAK,EQ,171.14,163.08,167.87,161.65,597473,2026-04-01
AEQUS,EQ,127.74,121.66,122.91,120.96,789030,2026-04-01
AEROENTER,EQ,70.25,67.99,69.7,64.94,190543,2026-04-01
AEROFLEX,EQ,255.0,245.55,250.64,238.76,1418256,2026-04-01
AERONEU,EQ,79.8,73.91,75.36,76.76,41992,2026-04-01
AETHER,EQ,1158.9,1102.5,1116.0,1094.5,210521,2026-04-01
AFCONS,EQ,282.9,275.55,282.4,271.6,138474,2026-04-01
AFFLE,EQ,1478.1,1428.0,1437.4,1449.1,321346,2026-04-01
AFFORDABLE,EQ,145.0,128.0,140.94,120.87,108708,2026-04-01
AGARIND,EQ,394.0,372.05,391.95,362.6,45488,2026-04-01
AGI,EQ,504.5,482.1,502.75,468.55,160695,2026-04-01
AGIIL,EQ,297.0,280.0,288.75,280.6,2117830,2026-04-01
AGRITECH,EQ,102.35,94.05,100.04,93.72,2848,2026-04-01
AGROPHOS,EQ,26.69,25.0,26.28,24.14,20724,2026-04-01
AHLADA,EQ,35.9,32.75,35.31,32.06,31716,2026-04-01
AHLUCONT,EQ,695.0,662.6,679.25,655.35,85221,2026-04-01
AIAENG,EQ,3700.0,3600.0,3681.0,3636.6,48288,2026-04-01
GOLDTECH,EQ,35.0,31.4,34.17,30.94,34744,2026-04-01
AIRAN,EQ,14.11,13.0,14.11,12.83,56309,2026-04-01
AIROLAM,EQ,87.19,82.0,84.23,83.01,2567,2026-04-01
AJANTPHARM,EQ,2880.0,2790.6,2816.8,2805.1,64876,2026-04-01
AJAXENGG,EQ,433.95,414.15,431.55,404.1,34817,2026-04-01
AJMERA,EQ,108.07,102.5,104.97,99.98,436258,2026-04-01
AJOONI,EQ,4.13,3.88,4.11,3.84,423754,2026-04-01
AKASH,EQ,25.69,23.31,24.98,23.12,27069,2026-04-01
AKG,EQ,10.1,9.37,10.05,9.23,18827,2026-04-01
AKI,EQ,4.4,4.01,4.15,3.92,118708,2026-04-01
AKSHOPTFBR,EQ,4.47,4.06,4.41,3.97,271310,2026-04-01
AKSHAR,EQ,0.41,0.39,0.4,0.38,761572,2026-04-01
AKSHARCHEM,EQ,157.36,148.0,155.42,145.19,4491,2026-04-01
AKUMS,EQ,499.95,473.9,496.45,466.1,166332,2026-04-01
AKZOINDIA,EQ,2996.8,2830.2,2871.5,2844.7,40360,2026-04-01
ALANKIT,EQ,7.66,6.85,7.19,6.82,583192,2026-04-01
ALBERTDAVD,EQ,625.0,604.0,616.2,587.05,4954,2026-04-01
ALEMBICLTD,EQ,77.08,72.09,76.49,70.9,362653,2026-04-01
APLLTD,EQ,681.45,665.25,677.05,663.25,58162,2026-04-01
ALGOQUANT,EQ,57.0,50.05,50.89,49.76,1048669,2026-04-01
ALICON,EQ,640.85,590.0,617.45,586.3,12617,2026-04-01
ALIVUS,EQ,1013.35,973.05,984.2,972.7,86807,2026-04-01
ALKALI,EQ,51.2,48.17,49.72,47.61,8612,2026-04-01
ALKEM,EQ,5454.0,5210.0,5244.5,5299.0,119101,2026-04-01
ALKYLAMINE,EQ,1324.7,1242.5,1315.4,1231.6,114492,2026-04-01
ALLTIME,EQ,204.5,192.0,198.53,187.57,59963,2026-04-01
ALLCARGO,EQ,7.8,7.37,7.72,7.18,7007314,2026-04-01
ATL,EQ,20.99,19.28,20.88,18.68,595409,2026-04-01
ALLDIGI,EQ,759.95,735.7,754.6,703.2,11249,2026-04-01
ABDL,EQ,424.5,404.05,421.55,404.05,528378,2026-04-01
ADSL,EQ,98.0,89.06,97.46,87.17,329849,2026-04-01
ALMONDZ,EQ,12.1,11.64,11.96,11.33,159002,2026-04-01
ALOKINDS,EQ,12.78,11.49,12.45,11.18,19580846,2026-04-01
ALPA,EQ,51.49,48.96,50.21,46.46,28384,2026-04-01
ALPHAGEO,EQ,185.0,175.15,183.03,167.22,7029,2026-04-01
AMAGI,EQ,339.75,325.25,329.15,326.15,62956,2026-04-01
AMANTA,EQ,106.5,99.87,105.81,99.81,102439,2026-04-01
ARE&M,EQ,718.9,688.65,713.9,672.45,532799,2026-04-01
AMBER,EQ,6820.0,6521.0,6579.5,6549.0,264834,2026-04-01
AMBICAAGAR,EQ,23.35,21.53,22.15,20.55,8112,2026-04-01
AMBIKCO,EQ,1295.0,1131.0,1243.2,1129.5,14149,2026-04-01
AMBUJACEM,EQ,422.8,409.1,420.35,401.25,3593392,2026-04-01
AMDIND,EQ,38.0,35.61,37.89,34.85,7561,2026-04-01
AMNPLST,EQ,140.7,132.95,136.27,128.83,6591,2026-04-01
AMJLAND,EQ,36.0,33.01,35.63,31.62,35522,2026-04-01
AMRUTANJAN,EQ,519.9,496.35,499.5,493.65,53961,2026-04-01
ARSSBL,EQ,455.4,433.1,450.15,418.1,612677,2026-04-01
ANANDRATHI,EQ,3160.0,3050.0,3114.6,3035.4,125964,2026-04-01
ANANTRAJ,EQ,452.65,420.35,448.2,405.7,5712979,2026-04-01
ACL,EQ,42.82,42.0,42.82,40.79,11713,2026-04-01
ANDHRAPAP,EQ,61.94,58.62,60.86,58.43,108357,2026-04-01
ANDHRSUGAR,EQ,74.1,72.35,73.13,71.46,171483,2026-04-01
ANGELONE,EQ,244.45,238.01,240.6,227.53,9009539,2026-04-01
ANIKINDS,EQ,36.1,33.1,35.35,32.87,9229,2026-04-01
APCL,EQ,108.8,102.0,104.78,99.98,6355,2026-04-01
AHCL,EQ,117.7,112.51,113.07,111.38,163394,2026-04-01
ANMOL,EQ,9.55,8.4,9.46,8.52,69831,2026-04-01
ANTGRAPHIC,EQ,0.8,0.66,0.77,0.68,240932,2026-04-01
ANTELOPUS,EQ,598.8,554.3,587.5,569.7,359264,2026-04-01
ANTHEM,EQ,677.3,657.6,665.7,656.25,81927,2026-04-01
AWHCL,EQ,412.5,388.0,404.35,375.75,272413,2026-04-01
