TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,140.84,129.61,133.14,140.72,234233,2026-03-30
21STCENMGM,EQ,29.47,28.91,28.91,29.49,1386,2026-03-30
360ONE,EQ,969.1,932.1,949.6,977.4,1347427,2026-03-30
GOLD360,EQ,142.3,138.3,141.45,138.35,57454,2026-03-30
SILVER360,EQ,222.05,214.66,220.66,215.23,156723,2026-03-30
3IINFOLTD,EQ,14.0,13.21,13.76,13.5,1938905,2026-03-30
3MINDIA,EQ,30900.0,29980.0,30120.0,30865.0,3374,2026-03-30
3PLAND,EQ,30.99,28.51,29.5,28.72,5933,2026-03-30
5PAISA,EQ,270.65,245.5,249.1,261.75,160114,2026-03-30
63MOONS,EQ,500.95,467.0,470.3,487.85,273839,2026-03-30
ABCOTS,EQ,407.0,395.0,402.6,400.7,40269,2026-03-30
ABINFRA,EQ,16.43,15.6,15.69,16.43,951707,2026-03-30
AAATECH,EQ,90.64,88.03,89.16,90.09,17116,2026-03-30
AADHARHFC,EQ,455.95,438.8,448.85,456.35,419745,2026-03-30
AAREYDRUGS,EQ,56.3,50.31,50.75,55.9,119616,2026-03-30
AARNAV,EQ,23.38,21.0,21.69,22.81,41776,2026-03-30
AARON,EQ,118.94,106.8,109.27,119.69,36732,2026-03-30
AARTECH,EQ,39.2,33.51,34.8,39.5,79283,2026-03-30
AARTIDRUGS,EQ,333.0,318.95,319.75,330.7,195625,2026-03-30
AARTIIND,EQ,413.5,397.0,399.05,417.4,1152413,2026-03-30
AARTIPHARM,EQ,611.3,585.0,591.95,608.85,513822,2026-03-30
AARTISURF,EQ,339.2,316.0,321.1,339.25,27831,2026-03-30
AARVI,EQ,126.72,120.0,120.69,123.38,18718,2026-03-30
AAVAS,EQ,1100.0,1065.0,1078.0,1110.4,336146,2026-03-30
AFSL,EQ,202.1,201.0,201.0,202.0,23681,2026-03-30
ABB,EQ,6100.0,5911.0,5941.5,6105.0,342351,2026-03-30
ABBOTINDIA,EQ,26200.0,25720.0,25915.0,26135.0,23537,2026-03-30
ACC,EQ,1306.5,1251.7,1254.6,1314.4,496998,2026-03-30
ACCELYA,EQ,1105.6,1012.4,1024.6,1102.9,42936,2026-03-30
ACCURACY,EQ,3.8,3.42,3.47,3.55,233309,2026-03-30
ACEINTEG,EQ,17.5,14.2,15.25,15.74,15359,2026-03-30
ACMESOLAR,EQ,272.97,258.01,261.61,269.41,2058259,2026-03-30
ACE,EQ,779.5,745.1,748.95,780.7,451304,2026-03-30
ACUTAAS,EQ,2572.0,2496.1,2558.6,2545.0,407693,2026-03-30
ADANIENSOL,EQ,957.6,930.3,934.9,956.0,1714851,2026-03-30
ADANIENT,EQ,1837.8,1753.0,1758.8,1823.0,2825299,2026-03-30
ADANIGREEN,EQ,839.0,802.0,806.9,832.5,3104906,2026-03-30
ADANIPORTS,EQ,1337.3,1307.1,1312.6,1337.8,2856500,2026-03-30
ADANIPOWER,EQ,156.45,149.2,150.43,153.92,21100984,2026-03-30
ATGL,EQ,537.65,502.45,509.95,529.1,3244731,2026-03-30
ADFFOODS,EQ,176.0,153.82,167.18,157.89,473070,2026-03-30
ABSLAMC,EQ,899.7,867.1,878.3,902.95,281184,2026-03-30
ABCAPITAL,EQ,301.85,290.1,292.25,305.75,5990288,2026-03-30
ABFRL,EQ,57.15,53.51,53.89,57.05,7473955,2026-03-30
ABLBL,EQ,91.4,87.91,88.23,91.98,2911597,2026-03-30
BIRLAMONEY,EQ,103.0,95.0,96.73,102.45,131220,2026-03-30
ABREL,EQ,1135.0,1088.1,1123.0,1130.7,271951,2026-03-30
CPPLUS,EQ,1840.0,1755.5,1798.3,1826.0,297627,2026-03-30
